restriccion_id,timestamp_inicio,timestamp_fin,area,tipo_restriccion,severidad,impacto_capacidad_pct
RST_00000676,2025-10-20 08:56:00,2025-10-20 12:12:00,CARGA,AVERIA_CARGADOR,3,0.2052
RST_00000677,2025-10-20 12:08:00,2025-10-20 16:27:00,CARGA,MANTENIMIENTO_CARGA,5,0.2718
RST_00000678,2025-10-21 03:55:00,2025-10-21 07:41:00,PRODUCCION,BAJA_DOTACION,4,0.2543
RST_00000679,2025-10-21 12:54:00,2025-10-21 16:22:00,LOGISTICA,FALTA_SLOT_TRANSPORTE,3,0.1025
RST_00000680,2025-10-21 12:59:00,2025-10-21 17:12:00,CARGA,CAPACIDAD_CARGA_LIMITADA,4,0.2138
RST_00000681,2025-10-21 07:59:00,2025-10-21 10:58:00,CARGA,CAPACIDAD_CARGA_LIMITADA,3,0.1781
RST_00000682,2025-10-21 06:23:00,2025-10-21 09:36:00,LOGISTICA,FALTA_SLOT_TRANSPORTE,4,0.223
RST_00000683,2025-10-21 16:37:00,2025-10-21 19:43:00,CARGA,MANTENIMIENTO_CARGA,3,0.1772
RST_00000684,2025-10-21 14:49:00,2025-10-21 17:27:00,CARGA,AVERIA_CARGADOR,2,0.16
RST_00000685,2025-10-22 03:11:00,2025-10-22 05:14:00,LOGISTICA,LIMITACION_TRANSPORTISTA,2,0.0753
RST_00000686,2025-10-22 07:59:00,2025-10-22 13:06:00,PATIO,BLOQUEO_POSICIONES,3,0.1458
RST_00000687,2025-10-22 08:58:00,2025-10-22 11:50:00,ENERGIA,ALERTA_TERMICA,3,0.1077
RST_00000688,2025-10-22 18:16:00,2025-10-22 19:36:00,LOGISTICA,LIMITACION_TRANSPORTISTA,2,0.1583
RST_00000689,2025-10-22 16:43:00,2025-10-22 20:40:00,PATIO,SATURACION_ZONA,2,0.1472
RST_00000690,2025-10-23 01:57:00,2025-10-23 06:24:00,CARGA,CAPACIDAD_CARGA_LIMITADA,5,0.2825
RST_00000691,2025-10-23 02:00:00,2025-10-23 04:20:00,PRODUCCION,RETRABAJO_ELEVADO,3,0.1266
RST_00000692,2025-10-23 10:36:00,2025-10-23 12:35:00,LOGISTICA,INCIDENCIA_DOCUMENTAL,1,0.1445
RST_00000693,2025-10-23 15:53:00,2025-10-23 18:45:00,LOGISTICA,FALTA_SLOT_TRANSPORTE,3,0.2162
RST_00000694,2025-10-24 01:53:00,2025-10-24 07:34:00,CARGA,AVERIA_CARGADOR,5,0.2644
RST_00000695,2025-10-24 11:45:00,2025-10-24 16:46:00,CARGA,AVERIA_CARGADOR,4,0.1435
RST_00000696,2025-10-24 07:04:00,2025-10-24 08:43:00,PATIO,REORGANIZACION_FLUJO,1,0.1672
RST_00000697,2025-10-24 17:43:00,2025-10-24 21:17:00,LOGISTICA,LIMITACION_TRANSPORTISTA,3,0.0888
RST_00000698,2025-10-25 05:20:00,2025-10-25 07:00:00,CARGA,CAPACIDAD_CARGA_LIMITADA,1,0.05
RST_00000699,2025-10-25 07:13:00,2025-10-25 11:52:00,PATIO,SATURACION_ZONA,5,0.2404
RST_00000700,2025-10-25 15:24:00,2025-10-25 18:59:00,PATIO,SATURACION_ZONA,3,0.1804
RST_00000701,2025-10-25 14:22:00,2025-10-25 18:08:00,CARGA,MANTENIMIENTO_CARGA,4,0.1849
RST_00000702,2025-10-26 03:45:00,2025-10-26 07:36:00,PRODUCCION,BAJA_DOTACION,4,0.2022
RST_00000703,2025-10-26 07:17:00,2025-10-26 09:26:00,ENERGIA,ALERTA_TERMICA,2,0.1578
RST_00000704,2025-10-26 21:28:00,2025-10-27 00:13:00,PATIO,REORGANIZACION_FLUJO,3,0.2079
RST_00000705,2025-10-27 04:38:00,2025-10-27 06:33:00,LOGISTICA,INCIDENCIA_DOCUMENTAL,2,0.1759
RST_00000706,2025-10-26 22:09:00,2025-10-27 00:59:00,ENERGIA,CURTAILMENT_REDES,4,0.2042
RST_00000707,2025-10-27 19:39:00,2025-10-27 23:25:00,LOGISTICA,INCIDENCIA_DOCUMENTAL,4,0.1964
RST_00000708,2025-10-29 04:40:00,2025-10-29 08:37:00,PATIO,SATURACION_ZONA,4,0.2487
RST_00000709,2025-10-28 23:59:00,2025-10-29 04:18:00,LOGISTICA,LIMITACION_TRANSPORTISTA,5,0.2726
RST_00000710,2025-10-29 15:46:00,2025-10-29 19:42:00,PATIO,BLOQUEO_POSICIONES,4,0.2956
RST_00000711,2025-10-30 03:48:00,2025-10-30 07:49:00,PRODUCCION,BAJA_DOTACION,4,0.2217
RST_00000712,2025-10-30 13:11:00,2025-10-30 17:20:00,LOGISTICA,LIMITACION_TRANSPORTISTA,3,0.1974
RST_00000713,2025-10-30 20:41:00,2025-10-31 00:49:00,PRODUCCION,RETRABAJO_ELEVADO,4,0.198
RST_00000714,2025-10-31 04:53:00,2025-10-31 09:10:00,PATIO,REORGANIZACION_FLUJO,4,0.2776
RST_00000715,2025-10-31 03:54:00,2025-10-31 07:18:00,CARGA,MANTENIMIENTO_CARGA,4,0.1843
RST_00000716,2025-10-31 21:12:00,2025-11-01 00:13:00,PATIO,REORGANIZACION_FLUJO,3,0.1981
RST_00000717,2025-11-01 03:36:00,2025-11-01 06:30:00,LOGISTICA,INCIDENCIA_DOCUMENTAL,3,0.0999
RST_00000718,2025-10-31 23:56:00,2025-11-01 02:43:00,PATIO,REORGANIZACION_FLUJO,2,0.0845
RST_00000719,2025-10-31 23:02:00,2025-11-01 02:21:00,PRODUCCION,RETRABAJO_ELEVADO,4,0.2509
RST_00000720,2025-11-01 09:22:00,2025-11-01 12:10:00,PATIO,REORGANIZACION_FLUJO,2,0.204
RST_00000721,2025-11-01 20:28:00,2025-11-02 00:30:00,LOGISTICA,FALTA_SLOT_TRANSPORTE,4,0.2202
RST_00000722,2025-11-01 21:59:00,2025-11-02 02:27:00,PRODUCCION,RETRABAJO_ELEVADO,4,0.2023
RST_00000723,2025-11-02 11:23:00,2025-11-02 14:27:00,ENERGIA,ALERTA_TERMICA,3,0.184
RST_00000724,2025-11-03 08:59:00,2025-11-03 12:04:00,LOGISTICA,INCIDENCIA_DOCUMENTAL,4,0.2334
RST_00000725,2025-11-03 15:21:00,2025-11-03 18:10:00,LOGISTICA,INCIDENCIA_DOCUMENTAL,3,0.1716
RST_00000726,2025-11-03 18:35:00,2025-11-03 20:37:00,CARGA,CAPACIDAD_CARGA_LIMITADA,3,0.1032
RST_00000727,2025-11-04 17:36:00,2025-11-04 20:46:00,PRODUCCION,MICROPARADAS_LINEA,3,0.0922
RST_00000728,2025-11-05 05:58:00,2025-11-05 09:13:00,PATIO,SATURACION_ZONA,3,0.1688
RST_00000729,2025-11-05 13:10:00,2025-11-05 15:31:00,PATIO,BLOQUEO_POSICIONES,2,0.1945
RST_00000730,2025-11-05 20:44:00,2025-11-05 23:11:00,LOGISTICA,INCIDENCIA_DOCUMENTAL,2,0.124
RST_00000731,2025-11-07 04:02:00,2025-11-07 07:07:00,PRODUCCION,RETRABAJO_ELEVADO,3,0.2342
RST_00000732,2025-11-07 09:33:00,2025-11-07 11:10:00,PRODUCCION,MICROPARADAS_LINEA,1,0.1391
RST_00000733,2025-11-07 17:52:00,2025-11-07 20:34:00,LOGISTICA,FALTA_SLOT_TRANSPORTE,2,0.1437
RST_00000734,2025-11-08 03:57:00,2025-11-08 07:00:00,PRODUCCION,MICROPARADAS_LINEA,4,0.1809
RST_00000735,2025-11-08 13:34:00,2025-11-08 17:20:00,LOGISTICA,LIMITACION_TRANSPORTISTA,4,0.2192
RST_00000736,2025-11-08 21:45:00,2025-11-09 01:00:00,PRODUCCION,RETRABAJO_ELEVADO,3,0.178
RST_00000737,2025-11-08 21:04:00,2025-11-08 23:10:00,LOGISTICA,FALTA_SLOT_TRANSPORTE,2,0.1733
RST_00000738,2025-11-09 00:41:00,2025-11-09 04:13:00,CARGA,CAPACIDAD_CARGA_LIMITADA,3,0.2167
RST_00000739,2025-11-09 10:59:00,2025-11-09 13:09:00,ENERGIA,ALERTA_TERMICA,2,0.0959
RST_00000740,2025-11-09 16:15:00,2025-11-09 18:59:00,LOGISTICA,LIMITACION_TRANSPORTISTA,3,0.1366
RST_00000741,2025-11-09 19:22:00,2025-11-09 22:31:00,PRODUCCION,BAJA_DOTACION,2,0.1918
RST_00000742,2025-11-11 01:28:00,2025-11-11 05:19:00,CARGA,MANTENIMIENTO_CARGA,4,0.2916
RST_00000743,2025-11-11 14:04:00,2025-11-11 18:12:00,LOGISTICA,INCIDENCIA_DOCUMENTAL,4,0.2255
RST_00000744,2025-11-12 03:41:00,2025-11-12 05:36:00,PATIO,SATURACION_ZONA,1,0.1433
RST_00000745,2025-11-11 22:44:00,2025-11-12 01:37:00,PRODUCCION,MICROPARADAS_LINEA,4,0.2709
RST_00000746,2025-11-12 07:49:00,2025-11-12 09:59:00,PATIO,SATURACION_ZONA,2,0.1739
RST_00000747,2025-11-12 14:49:00,2025-11-12 17:26:00,PRODUCCION,MICROPARADAS_LINEA,2,0.2085
RST_00000748,2025-11-13 03:39:00,2025-11-13 07:29:00,PATIO,BLOQUEO_POSICIONES,4,0.2114
RST_00000749,2025-11-13 17:37:00,2025-11-13 20:14:00,LOGISTICA,LIMITACION_TRANSPORTISTA,3,0.12
RST_00000750,2025-11-13 14:20:00,2025-11-13 18:13:00,ENERGIA,RESTRICCION_POTENCIA,4,0.1995
RST_00000751,2025-11-13 15:26:00,2025-11-13 19:23:00,PATIO,REORGANIZACION_FLUJO,3,0.2134
RST_00000752,2025-11-13 16:25:00,2025-11-13 20:12:00,LOGISTICA,LIMITACION_TRANSPORTISTA,4,0.2159
RST_00000753,2025-11-14 16:46:00,2025-11-14 20:40:00,CARGA,CAPACIDAD_CARGA_LIMITADA,3,0.2006
RST_00000754,2025-11-14 15:29:00,2025-11-14 17:35:00,PATIO,REORGANIZACION_FLUJO,2,0.1405
RST_00000755,2025-11-15 02:12:00,2025-11-15 06:57:00,PATIO,BLOQUEO_POSICIONES,5,0.3084
RST_00000756,2025-11-14 22:04:00,2025-11-15 01:17:00,PRODUCCION,RETRABAJO_ELEVADO,3,0.1491
RST_00000757,2025-11-15 08:02:00,2025-11-15 09:15:00,PRODUCCION,MICROPARADAS_LINEA,2,0.1361
RST_00000758,2025-11-15 14:25:00,2025-11-15 18:19:00,PRODUCCION,MICROPARADAS_LINEA,4,0.1988
RST_00000759,2025-11-15 19:07:00,2025-11-15 23:12:00,LOGISTICA,INCIDENCIA_DOCUMENTAL,4,0.2316
RST_00000760,2025-11-15 16:35:00,2025-11-15 20:00:00,PRODUCCION,RETRABAJO_ELEVADO,3,0.1701
RST_00000761,2025-11-16 00:39:00,2025-11-16 04:07:00,LOGISTICA,FALTA_SLOT_TRANSPORTE,4,0.1569
RST_00000762,2025-11-15 23:37:00,2025-11-16 02:46:00,PATIO,SATURACION_ZONA,2,0.1672
RST_00000763,2025-11-15 23:21:00,2025-11-16 03:15:00,PATIO,BLOQUEO_POSICIONES,3,0.2172
RST_00000764,2025-11-16 22:33:00,2025-11-17 00:22:00,LOGISTICA,LIMITACION_TRANSPORTISTA,1,0.1312
RST_00000765,2025-11-16 23:51:00,2025-11-17 05:11:00,PATIO,BLOQUEO_POSICIONES,5,0.2707
RST_00000766,2025-11-18 03:11:00,2025-11-18 06:33:00,LOGISTICA,FALTA_SLOT_TRANSPORTE,3,0.1158
RST_00000767,2025-11-18 00:13:00,2025-11-18 02:41:00,CARGA,CAPACIDAD_CARGA_LIMITADA,3,0.1213
RST_00000768,2025-11-18 02:49:00,2025-11-18 06:48:00,PATIO,BLOQUEO_POSICIONES,4,0.2122
RST_00000769,2025-11-18 14:06:00,2025-11-18 17:11:00,LOGISTICA,LIMITACION_TRANSPORTISTA,3,0.1834
RST_00000770,2025-11-19 03:45:00,2025-11-19 07:40:00,CARGA,CAPACIDAD_CARGA_LIMITADA,4,0.2362
RST_00000771,2025-11-19 06:47:00,2025-11-19 08:26:00,LOGISTICA,INCIDENCIA_DOCUMENTAL,2,0.1717
RST_00000772,2025-11-19 16:00:00,2025-11-19 19:02:00,LOGISTICA,FALTA_SLOT_TRANSPORTE,2,0.1318
RST_00000773,2025-11-20 01:43:00,2025-11-20 05:37:00,PRODUCCION,BAJA_DOTACION,4,0.1834
RST_00000774,2025-11-20 09:40:00,2025-11-20 12:58:00,PRODUCCION,RETRABAJO_ELEVADO,4,0.2329
RST_00000775,2025-11-21 22:47:00,2025-11-22 02:17:00,PATIO,REORGANIZACION_FLUJO,4,0.2129
RST_00000776,2025-11-23 00:51:00,2025-11-23 05:45:00,PATIO,SATURACION_ZONA,4,0.1965
RST_00000777,2025-11-23 02:25:00,2025-11-23 08:02:00,CARGA,AVERIA_CARGADOR,5,0.3088
RST_00000778,2025-11-23 15:52:00,2025-11-23 18:54:00,ENERGIA,CURTAILMENT_REDES,3,0.1638
RST_00000779,2025-11-24 04:13:00,2025-11-24 07:24:00,PRODUCCION,RETRABAJO_ELEVADO,3,0.1766
RST_00000780,2025-11-23 23:07:00,2025-11-24 03:02:00,PRODUCCION,RETRABAJO_ELEVADO,4,0.1815
RST_00000781,2025-11-24 14:29:00,2025-11-24 17:40:00,PATIO,SATURACION_ZONA,4,0.2189
RST_00000782,2025-11-25 06:52:00,2025-11-25 09:59:00,PATIO,REORGANIZACION_FLUJO,3,0.1933
RST_00000783,2025-11-25 21:31:00,2025-11-26 00:12:00,LOGISTICA,LIMITACION_TRANSPORTISTA,3,0.1787
RST_00000784,2025-11-25 20:08:00,2025-11-25 22:54:00,CARGA,AVERIA_CARGADOR,3,0.2683
RST_00000785,2025-11-26 00:43:00,2025-11-26 03:43:00,PRODUCCION,MICROPARADAS_LINEA,3,0.143
RST_00000786,2025-11-26 12:16:00,2025-11-26 14:13:00,PRODUCCION,MICROPARADAS_LINEA,3,0.1979
RST_00000787,2025-11-27 20:04:00,2025-11-27 21:52:00,LOGISTICA,INCIDENCIA_DOCUMENTAL,1,0.0728
RST_00000788,2025-11-27 15:38:00,2025-11-27 17:48:00,PRODUCCION,MICROPARADAS_LINEA,1,0.1485
RST_00000789,2025-11-28 04:28:00,2025-11-28 09:44:00,PRODUCCION,BAJA_DOTACION,5,0.3188
RST_00000790,2025-11-28 13:39:00,2025-11-28 15:57:00,PRODUCCION,MICROPARADAS_LINEA,2,0.0816
RST_00000791,2025-11-28 13:16:00,2025-11-28 15:52:00,PATIO,BLOQUEO_POSICIONES,3,0.1706
RST_00000792,2025-11-28 08:05:00,2025-11-28 10:23:00,CARGA,AVERIA_CARGADOR,2,0.176
RST_00000793,2025-11-28 18:20:00,2025-11-28 21:08:00,LOGISTICA,FALTA_SLOT_TRANSPORTE,2,0.1
RST_00000794,2025-11-28 14:48:00,2025-11-28 18:06:00,CARGA,MANTENIMIENTO_CARGA,4,0.2419
RST_00000795,2025-11-29 18:31:00,2025-11-29 20:06:00,LOGISTICA,FALTA_SLOT_TRANSPORTE,1,0.1226
RST_00000796,2025-11-30 02:40:00,2025-11-30 07:33:00,PATIO,SATURACION_ZONA,4,0.2009
RST_00000797,2025-11-30 01:05:00,2025-11-30 04:24:00,LOGISTICA,FALTA_SLOT_TRANSPORTE,3,0.1727
RST_00000798,2025-11-30 09:24:00,2025-11-30 12:34:00,PATIO,REORGANIZACION_FLUJO,3,0.1411
RST_00000799,2025-11-30 16:39:00,2025-11-30 19:56:00,CARGA,CAPACIDAD_CARGA_LIMITADA,3,0.1842
RST_00000800,2025-12-01 21:16:00,2025-12-02 00:31:00,CARGA,CAPACIDAD_CARGA_LIMITADA,4,0.2595
RST_00000801,2025-12-01 14:35:00,2025-12-01 17:36:00,ENERGIA,CURTAILMENT_REDES,3,0.2045
RST_00000802,2025-12-02 05:47:00,2025-12-02 09:57:00,PATIO,REORGANIZACION_FLUJO,5,0.2457
RST_00000803,2025-12-03 03:25:00,2025-12-03 06:23:00,PRODUCCION,MICROPARADAS_LINEA,2,0.2673
RST_00000804,2025-12-03 08:21:00,2025-12-03 12:36:00,PRODUCCION,BAJA_DOTACION,5,0.2066
RST_00000805,2025-12-04 21:07:00,2025-12-04 23:54:00,LOGISTICA,LIMITACION_TRANSPORTISTA,3,0.185
RST_00000806,2025-12-05 03:54:00,2025-12-05 05:43:00,LOGISTICA,FALTA_SLOT_TRANSPORTE,2,0.1372
RST_00000807,2025-12-05 00:27:00,2025-12-05 03:30:00,PATIO,REORGANIZACION_FLUJO,3,0.1905
RST_00000808,2025-12-05 21:04:00,2025-12-05 23:55:00,PATIO,SATURACION_ZONA,3,0.1549
RST_00000809,2025-12-06 13:32:00,2025-12-06 17:18:00,PATIO,BLOQUEO_POSICIONES,4,0.2688
RST_00000810,2025-12-06 06:08:00,2025-12-06 10:02:00,CARGA,AVERIA_CARGADOR,4,0.2583
RST_00000811,2025-12-07 00:38:00,2025-12-07 05:05:00,PATIO,SATURACION_ZONA,4,0.2425
RST_00000812,2025-12-06 22:31:00,2025-12-06 23:52:00,LOGISTICA,LIMITACION_TRANSPORTISTA,1,0.1552
RST_00000813,2025-12-07 09:31:00,2025-12-07 12:21:00,CARGA,MANTENIMIENTO_CARGA,3,0.1362
RST_00000814,2025-12-07 12:34:00,2025-12-07 14:34:00,LOGISTICA,INCIDENCIA_DOCUMENTAL,2,0.1965
RST_00000815,2025-12-07 21:42:00,2025-12-08 02:08:00,CARGA,AVERIA_CARGADOR,5,0.2706
RST_00000816,2025-12-07 23:50:00,2025-12-08 02:22:00,PATIO,REORGANIZACION_FLUJO,3,0.1726
RST_00000817,2025-12-08 15:14:00,2025-12-08 17:46:00,PRODUCCION,MICROPARADAS_LINEA,2,0.1614
RST_00000818,2025-12-09 00:57:00,2025-12-09 04:43:00,PATIO,REORGANIZACION_FLUJO,4,0.2189
RST_00000819,2025-12-09 05:05:00,2025-12-09 08:27:00,PRODUCCION,BAJA_DOTACION,3,0.2278
RST_00000820,2025-12-09 09:16:00,2025-12-09 12:23:00,PRODUCCION,BAJA_DOTACION,3,0.2159
RST_00000821,2025-12-09 09:27:00,2025-12-09 13:33:00,CARGA,CAPACIDAD_CARGA_LIMITADA,3,0.1241
RST_00000822,2025-12-09 09:42:00,2025-12-09 13:30:00,LOGISTICA,LIMITACION_TRANSPORTISTA,4,0.2285
RST_00000823,2025-12-09 21:17:00,2025-12-10 00:47:00,ENERGIA,ALERTA_TERMICA,3,0.1804
RST_00000824,2025-12-10 01:08:00,2025-12-10 04:08:00,CARGA,AVERIA_CARGADOR,3,0.2283
RST_00000825,2025-12-10 07:55:00,2025-12-10 10:31:00,ENERGIA,ALERTA_TERMICA,2,0.1604
RST_00000826,2025-12-10 06:39:00,2025-12-10 08:54:00,PATIO,REORGANIZACION_FLUJO,2,0.1464
RST_00000827,2025-12-10 16:57:00,2025-12-10 20:07:00,CARGA,MANTENIMIENTO_CARGA,3,0.1678
RST_00000828,2025-12-11 11:08:00,2025-12-11 13:36:00,LOGISTICA,FALTA_SLOT_TRANSPORTE,2,0.1849
RST_00000829,2025-12-11 15:57:00,2025-12-11 18:45:00,PATIO,SATURACION_ZONA,3,0.2493
RST_00000830,2025-12-12 02:38:00,2025-12-12 06:11:00,PRODUCCION,MICROPARADAS_LINEA,5,0.2361
RST_00000831,2025-12-12 00:59:00,2025-12-12 04:37:00,PRODUCCION,RETRABAJO_ELEVADO,4,0.1853
RST_00000832,2025-12-12 01:38:00,2025-12-12 04:37:00,CARGA,CAPACIDAD_CARGA_LIMITADA,3,0.1084
RST_00000833,2025-12-12 07:50:00,2025-12-12 09:58:00,LOGISTICA,FALTA_SLOT_TRANSPORTE,2,0.1886
RST_00000834,2025-12-13 05:40:00,2025-12-13 08:57:00,CARGA,MANTENIMIENTO_CARGA,4,0.1521
RST_00000835,2025-12-13 08:24:00,2025-12-13 11:15:00,PATIO,BLOQUEO_POSICIONES,3,0.202
RST_00000836,2025-12-13 15:13:00,2025-12-13 19:23:00,CARGA,MANTENIMIENTO_CARGA,5,0.2706
RST_00000837,2025-12-13 19:11:00,2025-12-13 22:12:00,PATIO,REORGANIZACION_FLUJO,2,0.0773
RST_00000838,2025-12-13 18:01:00,2025-12-13 21:56:00,LOGISTICA,LIMITACION_TRANSPORTISTA,4,0.2531
RST_00000839,2025-12-14 00:08:00,2025-12-14 05:09:00,PATIO,SATURACION_ZONA,4,0.2265
RST_00000840,2025-12-15 14:07:00,2025-12-15 17:56:00,PATIO,SATURACION_ZONA,4,0.2805
RST_00000841,2025-12-16 06:10:00,2025-12-16 09:08:00,PATIO,SATURACION_ZONA,3,0.1009
RST_00000842,2025-12-16 19:13:00,2025-12-16 22:42:00,PATIO,BLOQUEO_POSICIONES,3,0.1851
RST_00000843,2025-12-16 16:06:00,2025-12-16 18:26:00,PATIO,SATURACION_ZONA,2,0.137
RST_00000844,2025-12-16 23:25:00,2025-12-17 02:00:00,PATIO,SATURACION_ZONA,3,0.265
RST_00000845,2025-12-17 19:54:00,2025-12-17 22:21:00,ENERGIA,CURTAILMENT_REDES,4,0.2451
RST_00000846,2025-12-18 03:31:00,2025-12-18 08:17:00,PATIO,BLOQUEO_POSICIONES,5,0.3361
RST_00000847,2025-12-18 08:20:00,2025-12-18 11:47:00,PRODUCCION,BAJA_DOTACION,3,0.2119
RST_00000848,2025-12-18 21:10:00,2025-12-19 01:01:00,CARGA,AVERIA_CARGADOR,4,0.1781
RST_00000849,2025-12-18 23:32:00,2025-12-19 02:12:00,CARGA,MANTENIMIENTO_CARGA,2,0.05
RST_00000850,2025-12-19 08:51:00,2025-12-19 11:07:00,PATIO,SATURACION_ZONA,1,0.05
RST_00000851,2025-12-19 09:01:00,2025-12-19 12:14:00,ENERGIA,RESTRICCION_POTENCIA,3,0.1936
RST_00000852,2025-12-20 05:37:00,2025-12-20 09:00:00,PRODUCCION,BAJA_DOTACION,4,0.1855
RST_00000853,2025-12-20 00:54:00,2025-12-20 03:52:00,ENERGIA,RESTRICCION_POTENCIA,3,0.1609
RST_00000854,2025-12-20 20:05:00,2025-12-21 00:14:00,PRODUCCION,RETRABAJO_ELEVADO,5,0.2469
RST_00000855,2025-12-20 19:48:00,2025-12-20 23:46:00,PATIO,REORGANIZACION_FLUJO,4,0.2923
RST_00000856,2025-12-21 19:26:00,2025-12-21 22:44:00,LOGISTICA,INCIDENCIA_DOCUMENTAL,3,0.2058
RST_00000857,2025-12-21 20:22:00,2025-12-22 01:01:00,CARGA,CAPACIDAD_CARGA_LIMITADA,5,0.2862
RST_00000858,2025-12-22 03:27:00,2025-12-22 07:36:00,ENERGIA,RESTRICCION_POTENCIA,4,0.2764
RST_00000859,2025-12-22 12:09:00,2025-12-22 15:37:00,LOGISTICA,INCIDENCIA_DOCUMENTAL,3,0.2159
RST_00000860,2025-12-22 10:41:00,2025-12-22 14:54:00,PATIO,SATURACION_ZONA,4,0.1516
RST_00000861,2025-12-22 20:15:00,2025-12-22 22:55:00,LOGISTICA,LIMITACION_TRANSPORTISTA,1,0.1564
RST_00000862,2025-12-23 02:05:00,2025-12-23 05:16:00,PRODUCCION,MICROPARADAS_LINEA,4,0.2171
RST_00000863,2025-12-23 09:33:00,2025-12-23 12:37:00,CARGA,CAPACIDAD_CARGA_LIMITADA,3,0.2484
RST_00000864,2025-12-23 13:32:00,2025-12-23 17:42:00,PRODUCCION,MICROPARADAS_LINEA,5,0.2213
RST_00000865,2025-12-23 18:55:00,2025-12-23 22:41:00,ENERGIA,CURTAILMENT_REDES,4,0.2639
RST_00000866,2025-12-23 22:59:00,2025-12-24 02:04:00,ENERGIA,ALERTA_TERMICA,3,0.1165
RST_00000867,2025-12-24 07:53:00,2025-12-24 09:51:00,CARGA,CAPACIDAD_CARGA_LIMITADA,2,0.1384
RST_00000868,2025-12-24 20:00:00,2025-12-24 22:14:00,CARGA,MANTENIMIENTO_CARGA,2,0.1216
RST_00000869,2025-12-24 20:48:00,2025-12-25 00:00:00,ENERGIA,CURTAILMENT_REDES,2,0.1556
RST_00000870,2025-12-25 05:01:00,2025-12-25 08:51:00,PATIO,BLOQUEO_POSICIONES,3,0.1966
RST_00000871,2025-12-25 05:31:00,2025-12-25 09:09:00,PATIO,REORGANIZACION_FLUJO,4,0.2071
RST_00000872,2025-12-25 04:46:00,2025-12-25 08:09:00,PATIO,REORGANIZACION_FLUJO,3,0.2155
RST_00000873,2025-12-25 13:28:00,2025-12-25 18:04:00,PATIO,BLOQUEO_POSICIONES,4,0.2049
RST_00000874,2025-12-25 14:03:00,2025-12-25 16:58:00,PRODUCCION,MICROPARADAS_LINEA,3,0.2305
RST_00000875,2025-12-25 21:27:00,2025-12-26 01:46:00,CARGA,MANTENIMIENTO_CARGA,5,0.24
RST_00000876,2025-12-25 23:11:00,2025-12-26 02:14:00,PATIO,SATURACION_ZONA,2,0.1272
RST_00000877,2025-12-26 06:29:00,2025-12-26 09:14:00,LOGISTICA,LIMITACION_TRANSPORTISTA,2,0.0847
RST_00000878,2025-12-27 04:44:00,2025-12-27 08:30:00,PRODUCCION,RETRABAJO_ELEVADO,5,0.2769
RST_00000879,2025-12-28 08:41:00,2025-12-28 11:53:00,PATIO,BLOQUEO_POSICIONES,3,0.2001
RST_00000880,2025-12-28 11:40:00,2025-12-28 14:15:00,CARGA,CAPACIDAD_CARGA_LIMITADA,2,0.161
RST_00000881,2025-12-28 13:13:00,2025-12-28 17:16:00,PRODUCCION,MICROPARADAS_LINEA,4,0.1509
RST_00000882,2025-12-28 21:52:00,2025-12-29 00:46:00,PATIO,BLOQUEO_POSICIONES,3,0.2341
RST_00000883,2025-12-29 04:56:00,2025-12-29 08:39:00,PRODUCCION,RETRABAJO_ELEVADO,4,0.2355
RST_00000884,2025-12-29 04:36:00,2025-12-29 06:05:00,PRODUCCION,RETRABAJO_ELEVADO,2,0.1253
RST_00000885,2025-12-29 01:22:00,2025-12-29 05:00:00,PRODUCCION,BAJA_DOTACION,3,0.2319
RST_00000886,2025-12-29 06:18:00,2025-12-29 09:58:00,PRODUCCION,RETRABAJO_ELEVADO,3,0.1539
RST_00000887,2025-12-29 20:02:00,2025-12-29 21:48:00,CARGA,CAPACIDAD_CARGA_LIMITADA,1,0.1123
RST_00000888,2025-12-29 21:13:00,2025-12-30 01:13:00,LOGISTICA,LIMITACION_TRANSPORTISTA,4,0.2372
RST_00000889,2025-12-29 23:25:00,2025-12-30 02:25:00,ENERGIA,ALERTA_TERMICA,3,0.1919
RST_00000890,2025-12-30 12:28:00,2025-12-30 16:21:00,PRODUCCION,RETRABAJO_ELEVADO,4,0.1794
RST_00000891,2025-12-30 18:37:00,2025-12-30 22:06:00,PATIO,BLOQUEO_POSICIONES,3,0.1874
RST_00000892,2025-12-30 20:17:00,2025-12-30 23:29:00,CARGA,AVERIA_CARGADOR,3,0.2304
RST_00000893,2025-12-31 08:04:00,2025-12-31 11:49:00,PRODUCCION,RETRABAJO_ELEVADO,3,0.1772
RST_00000894,2025-12-31 21:00:00,2025-12-31 21:47:00,PRODUCCION,MICROPARADAS_LINEA,1,0.1324
RST_00000895,2026-01-01 05:59:00,2026-01-01 08:38:00,LOGISTICA,FALTA_SLOT_TRANSPORTE,3,0.116
