order_id,tipo_propulsion,familia_van,destino,prioridad_cliente,ts_prod_inicio,ts_prod_fin,ts_entry_patio,ts_exit_patio,ts_inicio_carga,ts_fin_carga,ts_ready_expedicion,ts_salida_real,modo_salida,sla_horas,duracion_total_produccion_min,kwh_cargados,espera_carga_min,ocupacion_sector_media_pct,espera_patio_min,espera_salida_min,lead_time_total_horas,cumple_sla_flag
ORD000265,ICE,LargeVan,Alemania,2,2025-01-08 20:39:00,2025-01-09 04:59:00,2025-01-09 06:47:00,2025-01-09 11:02:00,,,2025-01-09 12:33:00,2025-01-09 17:14:00,CAMION,42.0,465.0,0.0,0.0,72.78666666666668,108,372,20.583333333333332,1
ORD000277,EV,LargeVan,Benelux,2,2025-01-08 20:33:00,2025-01-09 05:41:00,2025-01-09 06:19:00,2025-01-09 12:02:00,2025-01-09 08:42:00,2025-01-09 09:48:00,2025-01-09 14:48:00,2025-01-09 20:13:00,CAMION,36.0,497.0,40.48,95.0,83.93,38,625,23.666666666666668,1
ORD000276,EV,MidVan,Francia,2,2025-01-08 22:40:00,2025-01-09 07:17:00,2025-01-09 09:03:00,2025-01-09 13:40:00,2025-01-09 11:12:00,2025-01-09 12:12:00,2025-01-09 16:07:00,2025-01-09 18:04:00,TREN,30.0,475.0,42.82,70.0,85.88,106,352,19.4,1
ORD000255,EV,MidVan,Benelux,2,2025-01-08 22:49:00,2025-01-09 07:23:00,2025-01-09 09:06:00,2025-01-09 16:07:00,2025-01-09 13:38:00,2025-01-09 15:08:00,2025-01-09 18:33:00,2025-01-09 22:06:00,CAMION,36.0,490.0,59.03,77.0,81.20666666666666,103,418,23.283333333333335,1
ORD000271,EV,MidVan,Iberia,2,2025-01-08 23:44:00,2025-01-09 08:13:00,2025-01-09 09:45:00,2025-01-09 14:58:00,2025-01-09 11:15:00,2025-01-09 12:48:00,2025-01-09 16:39:00,2025-01-09 22:58:00,CAMION,24.0,473.0,57.6,25.0,85.18333333333334,92,610,23.233333333333334,1
ORD000280,EV,MidVan,Italia,3,2025-01-09 02:08:00,2025-01-09 09:57:00,2025-01-09 11:37:00,2025-01-09 17:15:00,2025-01-09 14:31:00,2025-01-09 16:02:00,2025-01-09 18:32:00,2025-01-10 01:15:00,TREN,48.0,432.0,60.81,50.0,81.65666666666665,100,553,23.116666666666667,1
ORD000249,EV,LargeVan,Benelux,2,2025-01-09 00:55:00,2025-01-09 10:15:00,2025-01-09 11:20:00,2025-01-09 16:42:00,2025-01-09 14:34:00,2025-01-09 15:40:00,2025-01-09 18:57:00,2025-01-10 00:21:00,TREN,36.0,522.0,44.85,57.0,75.31,65,521,23.433333333333334,1
ORD000250,EV,MidVan,Benelux,3,2025-01-09 02:19:00,2025-01-09 10:56:00,2025-01-09 11:38:00,2025-01-09 17:57:00,2025-01-09 15:14:00,2025-01-09 16:26:00,2025-01-09 20:43:00,2025-01-10 01:22:00,CAMION,36.0,465.0,41.33,62.0,86.23,42,536,23.05,1
ORD000293,EV,MidVan,Iberia,3,2025-01-09 03:53:00,2025-01-09 12:30:00,2025-01-09 13:19:00,2025-01-09 18:19:00,2025-01-09 15:17:00,2025-01-09 16:35:00,2025-01-09 20:43:00,2025-01-10 01:04:00,CAMION,24.0,494.0,53.49,54.0,79.27333333333333,49,509,21.183333333333334,1
ORD000303,ICE,MidVan,Iberia,3,2025-01-09 06:25:00,2025-01-09 13:19:00,2025-01-09 14:42:00,2025-01-09 20:37:00,,,2025-01-09 21:07:00,2025-01-10 01:23:00,CAMION,24.0,387.0,0.0,0.0,72.55,83,286,18.966666666666665,1
ORD000309,ICE,MidVan,Alemania,3,2025-01-09 06:01:00,2025-01-09 13:46:00,2025-01-09 15:07:00,2025-01-09 19:04:00,,,2025-01-09 21:03:00,2025-01-10 01:36:00,CAMION,42.0,429.0,0.0,0.0,80.18,81,392,19.583333333333332,1
ORD000283,ICE,CrewVan,Italia,2,2025-01-09 05:41:00,2025-01-09 13:58:00,2025-01-09 15:25:00,2025-01-09 18:45:00,,,2025-01-09 21:32:00,2025-01-10 02:02:00,CAMION,48.0,463.0,0.0,0.0,74.74666666666667,87,437,20.35,1
ORD000282,EV,LargeVan,Alemania,2,2025-01-09 05:47:00,2025-01-09 14:16:00,2025-01-09 15:45:00,2025-01-09 19:49:00,2025-01-09 17:41:00,2025-01-09 18:54:00,2025-01-09 20:46:00,2025-01-10 00:33:00,CAMION,42.0,471.0,48.41,37.0,87.60000000000001,89,339,18.766666666666666,1
ORD000315,ICE,LargeVan,Italia,2,2025-01-09 06:00:00,2025-01-09 15:04:00,2025-01-09 16:12:00,2025-01-09 20:45:00,,,2025-01-09 23:15:00,2025-01-10 05:25:00,CAMION,48.0,514.0,0.0,0.0,73.29333333333334,68,520,23.416666666666668,1
ORD000314,EV,LargeVan,Francia,1,2025-01-09 05:09:00,2025-01-09 15:03:00,2025-01-09 16:04:00,2025-01-09 21:32:00,2025-01-09 19:03:00,2025-01-09 21:00:00,2025-01-09 22:02:00,2025-01-10 03:38:00,CAMION,30.0,550.0,70.75,59.0,85.01333333333334,61,398,22.483333333333334,1
ORD000286,EV,MidVan,Francia,3,2025-01-09 06:03:00,2025-01-09 15:16:00,2025-01-09 16:06:00,2025-01-09 22:12:00,2025-01-09 19:00:00,2025-01-09 21:14:00,2025-01-10 00:48:00,2025-01-10 04:47:00,CAMION,30.0,521.0,65.96,69.0,86.04,50,453,22.733333333333334,1
ORD000291,ICE,MidVan,Benelux,3,2025-01-09 06:05:00,2025-01-09 15:07:00,2025-01-09 15:50:00,2025-01-09 22:34:00,,,2025-01-09 23:27:00,2025-01-10 02:47:00,CAMION,36.0,500.0,0.0,0.0,75.27,43,253,20.7,1
ORD000300,ICE,CrewVan,Francia,1,2025-01-09 07:54:00,2025-01-09 15:48:00,2025-01-09 16:23:00,2025-01-09 23:07:00,,,2025-01-10 01:28:00,2025-01-10 05:44:00,TREN,30.0,435.0,0.0,0.0,70.87,35,397,21.833333333333332,1
ORD000311,ICE,LargeVan,Iberia,3,2025-01-09 08:02:00,2025-01-09 15:56:00,2025-01-09 16:34:00,2025-01-09 21:34:00,,,2025-01-09 22:46:00,2025-01-10 04:28:00,CAMION,24.0,456.0,0.0,0.0,68.45,38,414,20.433333333333334,1
ORD000310,ICE,MidVan,Francia,3,2025-01-09 09:03:00,2025-01-09 16:13:00,2025-01-09 16:47:00,2025-01-09 22:24:00,,,2025-01-10 00:33:00,2025-01-10 05:28:00,CAMION,30.0,408.0,0.0,0.0,85.96333333333332,34,424,20.416666666666668,1
ORD000289,EV,MidVan,Francia,2,2025-01-09 07:05:00,2025-01-09 16:07:00,2025-01-09 16:58:00,2025-01-09 23:09:00,2025-01-09 19:23:00,2025-01-09 21:05:00,2025-01-10 00:49:00,2025-01-10 06:27:00,CAMION,30.0,501.0,50.25,48.0,84.69999999999999,51,562,23.366666666666667,1
ORD000294,EV,MidVan,Benelux,2,2025-01-09 08:13:00,2025-01-09 17:24:00,2025-01-09 18:20:00,2025-01-10 00:38:00,2025-01-09 21:30:00,2025-01-09 23:04:00,2025-01-10 02:55:00,2025-01-10 05:35:00,CAMION,36.0,507.0,59.62,104.0,84.35,56,391,21.366666666666667,1
ORD000290,ICE,MidVan,Francia,2,2025-01-09 09:39:00,2025-01-09 18:16:00,2025-01-09 19:39:00,2025-01-10 00:46:00,,,2025-01-10 03:14:00,2025-01-10 05:51:00,CAMION,30.0,486.0,0.0,0.0,74.17,83,305,20.2,1
ORD000297,ICE,MidVan,Iberia,3,2025-01-09 10:25:00,2025-01-09 18:20:00,2025-01-09 19:29:00,2025-01-10 00:48:00,,,2025-01-10 01:30:00,2025-01-10 07:24:00,CAMION,24.0,435.0,0.0,0.0,76.15666666666668,69,396,20.983333333333334,1
ORD000287,EV,MidVan,Italia,3,2025-01-09 10:35:00,2025-01-09 18:30:00,2025-01-09 19:22:00,2025-01-10 01:12:00,2025-01-09 21:39:00,2025-01-09 23:11:00,2025-01-10 02:17:00,2025-01-10 08:33:00,TREN,48.0,454.0,61.83,76.0,84.81666666666666,52,562,21.966666666666665,1
ORD000307,EV,LargeVan,Iberia,2,2025-01-09 09:43:00,2025-01-09 19:02:00,2025-01-09 19:35:00,2025-01-10 09:00:00,2025-01-10 06:00:00,2025-01-10 07:13:00,2025-01-10 10:55:00,2025-01-10 14:14:00,CAMION,24.0,512.0,49.79,531.0,91.79,33,421,28.516666666666666,1
ORD000304,ICE,MidVan,Alemania,3,2025-01-09 11:42:00,2025-01-09 19:12:00,2025-01-09 19:43:00,2025-01-10 00:34:00,,,2025-01-10 00:57:00,2025-01-10 06:24:00,CAMION,42.0,399.0,0.0,0.0,75.69,31,350,18.7,1
ORD000301,EV,MidVan,Alemania,2,2025-01-09 12:12:00,2025-01-09 20:10:00,2025-01-09 21:21:00,2025-01-10 09:32:00,2025-01-10 06:39:00,2025-01-10 08:08:00,2025-01-10 10:28:00,2025-01-10 13:54:00,CAMION,42.0,431.0,58.05,39.0,80.98666666666666,71,346,25.7,1
ORD000281,EV,LargeVan,Iberia,2,2025-01-09 11:32:00,2025-01-09 21:02:00,2025-01-09 22:05:00,2025-01-10 10:16:00,2025-01-10 08:01:00,2025-01-10 09:37:00,2025-01-10 12:58:00,2025-01-10 16:28:00,CAMION,24.0,514.0,59.22,121.0,90.88333333333333,63,411,28.933333333333334,1
ORD000313,EV,CrewVan,Francia,2,2025-01-09 12:33:00,2025-01-09 21:55:00,2025-01-09 23:14:00,2025-01-10 09:33:00,2025-01-10 07:16:00,2025-01-10 08:43:00,2025-01-10 11:46:00,2025-01-10 16:41:00,CAMION,30.0,516.0,42.03,76.0,94.03000000000002,79,478,28.133333333333333,1
ORD000305,EV,LargeVan,Alemania,2,2025-01-09 13:10:00,2025-01-09 22:09:00,2025-01-09 23:18:00,2025-01-10 10:58:00,2025-01-10 07:32:00,2025-01-10 08:56:00,2025-01-10 11:32:00,2025-01-10 16:48:00,TREN,42.0,515.0,66.28,92.0,82.41666666666667,69,472,27.633333333333333,1
ORD000312,EV,LargeVan,Benelux,1,2025-01-09 17:52:00,2025-01-10 02:34:00,2025-01-10 03:16:00,2025-01-10 12:05:00,2025-01-10 08:43:00,2025-01-10 10:01:00,2025-01-10 12:28:00,2025-01-10 17:16:00,TREN,36.0,491.0,58.66,107.0,86.82666666666667,42,435,23.4,1
ORD000292,ICE,CrewVan,Iberia,2,2025-01-09 19:20:00,2025-01-10 03:23:00,2025-01-10 04:12:00,2025-01-10 07:30:00,,,2025-01-10 09:34:00,2025-01-10 14:25:00,CAMION,24.0,454.0,0.0,0.0,78.73333333333333,49,415,19.083333333333332,1
ORD000302,EV,LargeVan,Francia,2,2025-01-09 19:22:00,2025-01-10 03:47:00,2025-01-10 04:42:00,2025-01-10 11:27:00,2025-01-10 07:40:00,2025-01-10 09:20:00,2025-01-10 12:45:00,2025-01-10 17:50:00,CAMION,30.0,461.0,59.67,88.0,82.72333333333333,55,510,22.466666666666665,1
ORD000298,ICE,MidVan,Alemania,3,2025-01-09 20:57:00,2025-01-10 04:33:00,2025-01-10 05:13:00,2025-01-10 09:26:00,,,2025-01-10 09:51:00,2025-01-10 15:03:00,TREN,42.0,422.0,0.0,0.0,85.71666666666665,40,337,18.1,1
ORD000308,ICE,MidVan,Benelux,2,2025-01-09 21:23:00,2025-01-10 04:59:00,2025-01-10 05:34:00,2025-01-10 09:53:00,,,2025-01-10 10:36:00,2025-01-10 14:57:00,CAMION,36.0,409.0,0.0,0.0,75.98,35,304,17.566666666666666,1
ORD000288,EV,LargeVan,Francia,2,2025-01-09 19:27:00,2025-01-10 05:42:00,2025-01-10 07:08:00,2025-01-10 13:54:00,2025-01-10 10:24:00,2025-01-10 12:07:00,2025-01-10 15:39:00,2025-01-10 19:26:00,TREN,30.0,552.0,61.86,107.0,83.06,86,439,23.983333333333334,1
ORD000285,ICE,MidVan,Italia,2,2025-01-09 22:07:00,2025-01-10 05:48:00,2025-01-10 07:01:00,2025-01-10 10:47:00,,,2025-01-10 12:49:00,2025-01-10 18:40:00,CAMION,48.0,407.0,0.0,0.0,79.3,73,473,20.55,1
ORD000284,EV,CrewVan,Iberia,3,2025-01-09 22:47:00,2025-01-10 07:42:00,2025-01-10 08:35:00,2025-01-10 13:56:00,2025-01-10 12:10:00,2025-01-10 13:15:00,2025-01-10 15:00:00,2025-01-10 19:43:00,CAMION,24.0,489.0,45.83,97.0,82.94333333333333,53,388,20.933333333333334,1
ORD000296,EV,LargeVan,Alemania,2,2025-01-09 22:51:00,2025-01-10 08:31:00,2025-01-10 09:37:00,2025-01-10 15:29:00,2025-01-10 12:26:00,2025-01-10 13:44:00,2025-01-10 16:12:00,2025-01-10 21:33:00,CAMION,42.0,539.0,64.83,93.0,90.46333333333332,66,469,22.7,1
ORD000295,EV,MidVan,Francia,3,2025-01-09 23:47:00,2025-01-10 09:03:00,2025-01-10 09:45:00,2025-01-10 15:28:00,2025-01-10 11:55:00,2025-01-10 14:09:00,2025-01-10 17:59:00,2025-01-10 20:02:00,CAMION,30.0,512.0,79.48,77.0,85.98666666666666,42,353,20.25,1
ORD000329,ICE,MidVan,Alemania,1,2025-01-10 03:04:00,2025-01-10 09:46:00,2025-01-10 11:18:00,2025-01-10 17:15:00,,,2025-01-10 17:50:00,2025-01-10 23:29:00,TREN,42.0,364.0,0.0,0.0,82.23666666666666,92,374,20.416666666666668,1
ORD000299,ICE,MidVan,Italia,2,2025-01-10 02:07:00,2025-01-10 09:44:00,2025-01-10 10:53:00,2025-01-10 17:19:00,,,2025-01-10 19:38:00,2025-01-11 00:47:00,TREN,48.0,414.0,0.0,0.0,71.94666666666667,69,448,22.666666666666668,1
ORD000306,ICE,LargeVan,Benelux,3,2025-01-10 02:04:00,2025-01-10 10:34:00,2025-01-10 11:09:00,2025-01-10 16:33:00,,,2025-01-10 17:50:00,2025-01-10 22:43:00,CAMION,36.0,483.0,0.0,0.0,81.29,35,370,20.65,1
ORD000322,ICE,MidVan,Italia,2,2025-01-10 03:04:00,2025-01-10 11:25:00,2025-01-10 12:28:00,2025-01-10 19:47:00,,,2025-01-10 20:22:00,2025-01-11 01:08:00,CAMION,48.0,456.0,0.0,0.0,78.08,63,321,22.066666666666666,1
ORD000334,ICE,CrewVan,Alemania,3,2025-01-10 02:56:00,2025-01-10 11:43:00,2025-01-10 13:10:00,2025-01-10 18:30:00,,,2025-01-10 21:13:00,2025-01-11 01:19:00,CAMION,42.0,488.0,0.0,0.0,79.16666666666667,87,409,22.383333333333333,1
ORD000339,ICE,MidVan,Alemania,2,2025-01-10 04:22:00,2025-01-10 11:59:00,2025-01-10 13:40:00,2025-01-10 17:22:00,,,2025-01-10 18:53:00,2025-01-10 23:18:00,CAMION,42.0,438.0,0.0,0.0,78.76666666666667,101,356,18.933333333333334,1
ORD000319,ICE,MidVan,Iberia,1,2025-01-10 06:14:00,2025-01-10 13:18:00,2025-01-10 14:32:00,2025-01-10 22:07:00,,,2025-01-10 23:26:00,2025-01-11 03:01:00,CAMION,24.0,391.0,0.0,0.0,79.99,74,294,20.783333333333335,1
ORD000325,EV,CrewVan,Iberia,2,2025-01-10 04:33:00,2025-01-10 13:32:00,2025-01-10 14:47:00,2025-01-10 20:10:00,2025-01-10 17:24:00,2025-01-10 18:30:00,2025-01-10 22:54:00,2025-01-11 00:38:00,CAMION,24.0,497.0,53.04,50.0,80.27666666666666,75,368,20.083333333333332,1
ORD000340,EV,MidVan,Benelux,2,2025-01-10 04:01:00,2025-01-10 13:30:00,2025-01-10 14:04:00,2025-01-10 18:43:00,2025-01-10 16:43:00,2025-01-10 17:56:00,2025-01-10 20:30:00,2025-01-11 01:25:00,CAMION,36.0,510.0,51.11,78.0,82.39,34,449,21.4,1
ORD000327,EV,MidVan,Iberia,3,2025-01-10 05:46:00,2025-01-10 14:23:00,2025-01-10 15:55:00,2025-01-10 21:18:00,2025-01-10 18:25:00,2025-01-10 20:43:00,2025-01-10 23:30:00,2025-01-11 04:32:00,CAMION,24.0,494.0,55.86,52.0,84.59333333333335,92,469,22.766666666666666,1
ORD000336,ICE,LargeVan,Alemania,2,2025-01-10 05:13:00,2025-01-10 15:02:00,2025-01-10 16:39:00,2025-01-10 22:10:00,,,2025-01-10 23:14:00,2025-01-11 05:21:00,CAMION,42.0,550.0,0.0,0.0,83.16333333333334,97,431,24.133333333333333,1
ORD000337,ICE,CrewVan,Iberia,1,2025-01-10 07:13:00,2025-01-10 15:27:00,2025-01-10 16:08:00,2025-01-10 21:10:00,,,2025-01-10 23:06:00,2025-01-11 04:36:00,CAMION,24.0,453.0,0.0,0.0,75.58999999999999,41,446,21.383333333333333,1
ORD000348,EV,MidVan,Italia,2,2025-01-10 06:31:00,2025-01-10 15:23:00,2025-01-10 16:27:00,2025-01-10 22:11:00,2025-01-10 19:33:00,2025-01-10 20:41:00,2025-01-10 22:45:00,2025-01-11 01:01:00,CAMION,48.0,495.0,48.29,41.0,89.86333333333334,64,260,18.5,1
ORD000330,EV,LargeVan,Benelux,2,2025-01-10 05:42:00,2025-01-10 16:02:00,2025-01-10 17:12:00,2025-01-11 00:01:00,2025-01-10 21:03:00,2025-01-10 22:16:00,2025-01-11 01:48:00,2025-01-11 08:50:00,CAMION,36.0,596.0,56.06,23.0,85.84666666666665,70,634,27.133333333333333,1
ORD000343,ICE,MidVan,Francia,3,2025-01-10 09:09:00,2025-01-10 17:08:00,2025-01-10 18:12:00,2025-01-10 23:12:00,,,2025-01-10 23:57:00,2025-01-11 04:55:00,CAMION,30.0,435.0,0.0,0.0,78.70333333333333,64,343,19.766666666666666,1
ORD000335,EV,LargeVan,Benelux,1,2025-01-10 08:35:00,2025-01-10 17:19:00,2025-01-10 18:32:00,2025-01-11 08:10:00,2025-01-11 06:00:00,2025-01-11 07:16:00,2025-01-11 10:30:00,2025-01-11 14:35:00,CAMION,36.0,502.0,63.62,548.0,83.92666666666666,73,439,30.0,1
ORD000341,EV,LargeVan,Alemania,2,2025-01-10 08:41:00,2025-01-10 17:49:00,2025-01-10 19:26:00,2025-01-11 09:15:00,2025-01-11 06:00:00,2025-01-11 07:20:00,2025-01-11 11:25:00,2025-01-11 14:56:00,CAMION,42.0,497.0,49.21,520.0,93.28333333333332,97,456,30.25,1
ORD000332,ICE,LargeVan,Iberia,2,2025-01-10 10:18:00,2025-01-10 18:04:00,2025-01-10 19:02:00,2025-01-11 01:04:00,,,2025-01-11 01:24:00,2025-01-11 04:43:00,CAMION,24.0,431.0,0.0,0.0,86.70666666666666,58,219,18.416666666666668,1
ORD000333,ICE,CrewVan,Italia,2,2025-01-10 11:04:00,2025-01-10 18:35:00,2025-01-10 19:45:00,2025-01-11 02:56:00,,,2025-01-11 04:07:00,2025-01-11 07:44:00,TREN,48.0,428.0,0.0,0.0,74.52333333333333,70,288,20.666666666666668,1
ORD000328,ICE,MidVan,Alemania,2,2025-01-10 11:21:00,2025-01-10 18:51:00,2025-01-10 19:29:00,2025-01-11 01:55:00,,,2025-01-11 02:52:00,2025-01-11 05:31:00,CAMION,42.0,415.0,0.0,0.0,80.50666666666666,38,216,18.166666666666668,1
ORD000338,ICE,LargeVan,Alemania,2,2025-01-10 10:39:00,2025-01-10 19:02:00,2025-01-10 20:34:00,2025-01-11 04:56:00,,,2025-01-11 05:55:00,2025-01-11 09:35:00,CAMION,42.0,464.0,0.0,0.0,77.24666666666667,92,279,22.933333333333334,1
ORD000347,EV,CrewVan,Benelux,2,2025-01-10 12:58:00,2025-01-10 21:09:00,2025-01-10 22:00:00,2025-01-11 09:20:00,2025-01-11 06:34:00,2025-01-11 08:38:00,2025-01-11 09:57:00,2025-01-11 15:34:00,CAMION,36.0,460.0,60.73,34.0,94.08666666666666,51,416,26.6,1
ORD000345,ICE,LargeVan,Benelux,1,2025-01-10 12:57:00,2025-01-10 21:10:00,2025-01-10 22:13:00,2025-01-11 03:36:00,,,2025-01-11 06:22:00,2025-01-11 11:03:00,CAMION,36.0,456.0,0.0,0.0,74.33,63,447,22.1,1
ORD000320,EV,CrewVan,Alemania,2,2025-01-10 15:03:00,2025-01-10 23:42:00,2025-01-11 01:00:00,2025-01-11 10:57:00,2025-01-11 07:28:00,2025-01-11 09:44:00,2025-01-11 13:40:00,2025-01-11 16:38:00,TREN,42.0,482.0,70.17,88.0,89.45333333333333,78,414,25.583333333333332,1
ORD000316,ICE,MidVan,Alemania,2,2025-01-10 16:35:00,2025-01-11 00:48:00,2025-01-11 01:45:00,2025-01-11 06:19:00,,,2025-01-11 06:40:00,2025-01-11 10:04:00,CAMION,42.0,463.0,0.0,0.0,85.81,57,225,17.483333333333334,1
ORD000318,EV,CrewVan,Alemania,2,2025-01-10 16:13:00,2025-01-11 01:27:00,2025-01-11 03:04:00,2025-01-11 10:17:00,2025-01-11 07:14:00,2025-01-11 08:44:00,2025-01-11 12:20:00,2025-01-11 17:10:00,TREN,42.0,500.0,56.48,74.0,91.96999999999998,97,506,24.95,1
ORD000342,EV,LargeVan,Alemania,2,2025-01-10 17:40:00,2025-01-11 02:26:00,2025-01-11 04:10:00,2025-01-11 10:49:00,2025-01-11 08:36:00,2025-01-11 10:10:00,2025-01-11 12:24:00,2025-01-11 15:35:00,CAMION,42.0,497.0,52.14,96.0,94.71666666666665,104,325,21.916666666666668,1
ORD000317,ICE,MidVan,Iberia,1,2025-01-10 17:44:00,2025-01-11 02:25:00,2025-01-11 03:43:00,2025-01-11 09:05:00,,,2025-01-11 10:14:00,2025-01-11 13:30:00,CAMION,24.0,480.0,0.0,0.0,80.29666666666667,78,265,19.766666666666666,1
ORD000331,EV,MidVan,Iberia,1,2025-01-10 18:43:00,2025-01-11 02:38:00,2025-01-11 03:26:00,2025-01-11 10:16:00,2025-01-11 07:59:00,2025-01-11 09:07:00,2025-01-11 10:58:00,2025-01-11 16:28:00,CAMION,24.0,451.0,52.58,119.0,87.96333333333332,48,441,21.75,1
ORD000321,ICE,MidVan,Benelux,2,2025-01-10 19:33:00,2025-01-11 03:19:00,2025-01-11 04:29:00,2025-01-11 09:17:00,,,2025-01-11 11:16:00,2025-01-11 14:58:00,CAMION,36.0,429.0,0.0,0.0,75.63666666666666,70,341,19.416666666666668,1
ORD000346,ICE,CrewVan,Alemania,3,2025-01-10 20:10:00,2025-01-11 03:39:00,2025-01-11 04:22:00,2025-01-11 08:52:00,,,2025-01-11 09:42:00,2025-01-11 16:30:00,TREN,42.0,415.0,0.0,0.0,86.03666666666668,43,458,20.333333333333332,1
ORD000349,ICE,MidVan,Iberia,3,2025-01-10 20:52:00,2025-01-11 03:59:00,2025-01-11 05:05:00,2025-01-11 07:47:00,,,2025-01-11 09:57:00,2025-01-11 13:07:00,CAMION,24.0,396.0,0.0,0.0,80.14999999999999,66,320,16.25,1
ORD000326,EV,CrewVan,Italia,2,2025-01-10 18:24:00,2025-01-11 04:21:00,2025-01-11 05:58:00,2025-01-11 11:32:00,2025-01-11 09:35:00,2025-01-11 10:34:00,2025-01-11 13:19:00,2025-01-11 15:23:00,TREN,48.0,559.0,35.24,112.0,85.17,97,289,20.983333333333334,1
ORD000324,EV,MidVan,Iberia,3,2025-01-10 20:41:00,2025-01-11 04:50:00,2025-01-11 05:26:00,2025-01-11 11:16:00,2025-01-11 07:51:00,2025-01-11 09:12:00,2025-01-11 13:05:00,2025-01-11 17:52:00,CAMION,24.0,455.0,58.94,62.0,88.72666666666667,36,520,21.183333333333334,1
ORD000344,ICE,LargeVan,Francia,3,2025-01-10 22:48:00,2025-01-11 08:09:00,2025-01-11 09:25:00,2025-01-11 15:49:00,,,2025-01-11 17:35:00,2025-01-11 23:10:00,CAMION,30.0,512.0,0.0,0.0,82.21,76,441,24.366666666666667,1
ORD000323,ICE,CrewVan,Iberia,2,2025-01-11 00:27:00,2025-01-11 08:22:00,2025-01-11 09:40:00,2025-01-11 15:20:00,,,2025-01-11 16:12:00,2025-01-11 21:14:00,CAMION,24.0,440.0,0.0,0.0,81.48333333333333,78,354,20.783333333333335,1
ORD000353,EV,CrewVan,Iberia,3,2025-01-11 01:10:00,2025-01-11 10:27:00,2025-01-11 12:10:00,2025-01-11 18:47:00,2025-01-11 15:58:00,2025-01-11 17:01:00,2025-01-11 19:37:00,2025-01-12 00:06:00,CAMION,24.0,522.0,39.15,66.0,90.66000000000001,103,425,22.933333333333334,1
ORD000350,ICE,LargeVan,Francia,2,2025-01-11 03:29:00,2025-01-11 11:55:00,2025-01-11 13:19:00,2025-01-11 17:10:00,,,2025-01-11 19:16:00,2025-01-11 23:14:00,CAMION,30.0,478.0,0.0,0.0,81.02666666666666,84,364,19.75,1
ORD000380,ICE,LargeVan,Francia,3,2025-01-11 05:14:00,2025-01-11 13:26:00,2025-01-11 14:58:00,2025-01-11 21:26:00,,,2025-01-11 23:54:00,2025-01-12 06:32:00,TREN,30.0,461.0,0.0,0.0,81.80999999999999,92,546,25.3,1
ORD000385,ICE,MidVan,Benelux,3,2025-01-11 05:29:00,2025-01-11 13:38:00,2025-01-11 14:12:00,2025-01-11 18:39:00,,,2025-01-11 21:24:00,2025-01-12 02:14:00,CAMION,36.0,468.0,0.0,0.0,82.42666666666666,34,455,20.75,1
ORD000354,EV,LargeVan,Francia,1,2025-01-11 08:22:00,2025-01-11 17:50:00,2025-01-11 18:48:00,2025-01-12 08:17:00,2025-01-12 06:00:00,2025-01-12 07:04:00,2025-01-12 10:52:00,2025-01-12 16:36:00,CAMION,30.0,541.0,42.59,517.0,92.46333333333332,58,572,32.233333333333334,1
ORD000370,ICE,CrewVan,Francia,1,2025-01-11 10:03:00,2025-01-11 18:43:00,2025-01-11 20:12:00,2025-01-12 00:02:00,,,2025-01-12 00:48:00,2025-01-12 04:51:00,TREN,30.0,483.0,0.0,0.0,80.02333333333333,89,289,18.8,1
ORD000378,EV,CrewVan,Alemania,2,2025-01-11 12:05:00,2025-01-11 20:08:00,2025-01-11 21:38:00,2025-01-12 09:03:00,2025-01-12 06:52:00,2025-01-12 07:39:00,2025-01-12 09:37:00,2025-01-12 14:53:00,CAMION,42.0,446.0,39.7,52.0,84.43333333333332,90,434,26.8,1
ORD000383,ICE,LargeVan,Iberia,2,2025-01-11 12:09:00,2025-01-11 20:18:00,2025-01-11 20:49:00,2025-01-12 03:17:00,,,2025-01-12 05:18:00,2025-01-12 12:38:00,CAMION,24.0,445.0,0.0,0.0,68.59666666666666,31,561,24.483333333333334,1
ORD000360,EV,CrewVan,Iberia,2,2025-01-11 13:08:00,2025-01-11 21:17:00,2025-01-11 22:10:00,2025-01-12 10:44:00,2025-01-12 07:53:00,2025-01-12 09:40:00,2025-01-12 12:47:00,2025-01-12 19:23:00,CAMION,24.0,458.0,50.85,113.0,95.66333333333334,53,583,30.25,1
ORD000373,ICE,MidVan,Alemania,1,2025-01-11 14:50:00,2025-01-11 22:16:00,2025-01-12 00:04:00,2025-01-12 06:18:00,,,2025-01-12 09:03:00,2025-01-12 15:27:00,TREN,42.0,395.0,0.0,0.0,80.20666666666666,108,549,24.616666666666667,1
ORD000352,EV,CrewVan,Alemania,1,2025-01-11 13:39:00,2025-01-11 22:53:00,2025-01-11 23:54:00,2025-01-12 11:11:00,2025-01-12 07:44:00,2025-01-12 09:16:00,2025-01-12 11:38:00,2025-01-12 17:00:00,TREN,42.0,530.0,44.53,104.0,78.82666666666665,61,464,27.35,1
ORD000368,EV,LargeVan,Iberia,2,2025-01-11 14:01:00,2025-01-11 23:13:00,2025-01-12 00:30:00,2025-01-12 10:01:00,2025-01-12 07:00:00,2025-01-12 08:38:00,2025-01-12 11:54:00,2025-01-12 21:41:00,CAMION,24.0,512.0,63.73,60.0,95.24666666666667,77,783,31.666666666666668,1
