order_id,tipo_propulsion,destino,prioridad_cliente,fecha_referencia,turno_referencia,ts_salida_real,espera_patio_min,espera_carga_min,espera_salida_min,espera_total_min,lead_time_total_horas,utilizacion_cargadores_turno,indice_congestion_patio,buffer_energia_kwh,curtailment_flag,slack_horas_sla,riesgo_bloqueo_salida,prioridad_norm,score_readiness_operativa,score_riesgo_cuello_botella,score_prioridad_despacho,recomendacion_operativa
ORD000453,EV,Italia,3,2025-01-14,B,2025-01-14 19:12:00,102,132.0,559,793.0,25.883333333333333,0.04331597222222222,0.8895000000000001,430.21000000000004,1,41.81666666666666,48.62361111111111,0.3,17.8723125,63.455847222222225,63.299821875000006,Aplicar drenaje de patio y priorizar expedición de unidades listas.
ORD000450,ICE,Alemania,1,2025-01-14,B,2025-01-14 16:17:00,41,0.0,403,444.0,21.233333333333334,0.04331597222222222,0.8648333333333333,1878.33,0,36.45,38.423611111111114,1.0,32.7143125,61.56718055555556,71.25522187499999,Aplicar drenaje de patio y priorizar expedición de unidades listas.
ORD000431,EV,Alemania,2,2025-01-14,B,2025-01-14 18:13:00,52,67.0,503,622.0,22.683333333333334,0.04331597222222222,0.9665333333333332,1780.3799999999999,0,35.7,47.14666666666666,0.6,19.148512500000002,66.07498055555556,70.031761875,Aplicar drenaje de patio y priorizar expedición de unidades listas.
ORD000454,ICE,Iberia,2,2025-01-14,B,2025-01-14 14:47:00,107,0.0,377,484.0,18.733333333333334,0.04331597222222222,0.7936666666666667,430.21000000000004,1,18.25,38.03333333333334,0.6,31.922312499999997,60.19751388888889,62.916071875,Mantener secuencia planificada con seguimiento estándar.
ORD000434,EV,Alemania,1,2025-01-14,B,2025-01-14 18:10:00,85,89.0,451,625.0,22.266666666666666,0.04331597222222222,0.9275999999999999,1878.33,0,37.31666666666666,46.2775,1.0,19.895412500000006,64.75124722222222,77.174666875,Aplicar drenaje de patio y priorizar expedición de unidades listas.
ORD000430,ICE,Alemania,2,2025-01-14,B,2025-01-14 17:42:00,47,0.0,354,401.0,22.133333333333333,0.04331597222222222,0.8546333333333332,1557.9699999999998,0,36.55,36.67555555555555,0.6,35.6466125,59.96621388888889,61.508481875,Aplicar drenaje de patio y priorizar expedición de unidades listas.
ORD000423,EV,Italia,2,2025-01-14,B,2025-01-14 20:37:00,44,109.0,493,646.0,24.65,0.04331597222222222,0.9441666666666667,1739.9699999999998,0,43.43333333333334,47.42083333333334,0.6,18.185312500000002,65.31451388888888,70.02667187499999,Aplicar drenaje de patio y priorizar expedición de unidades listas.
ORD000439,ICE,Iberia,2,2025-01-14,B,2025-01-14 19:51:00,102,0.0,370,472.0,23.333333333333332,0.04331597222222222,0.8140666666666668,1419.9199999999998,0,18.96666666666667,38.126666666666665,0.6,32.182712499999994,60.65778055555556,63.03205187500001,Mantener secuencia planificada con seguimiento estándar.
ORD000425,ICE,Iberia,1,2025-01-14,B,2025-01-14 20:53:00,100,0.0,403,503.0,23.466666666666665,0.04331597222222222,0.8313333333333334,2052.2799999999997,0,19.516666666666666,39.63472222222222,1.0,29.830812499999997,61.478180555555554,72.224396875,Mantener secuencia planificada con seguimiento estándar.
ORD000447,ICE,Francia,2,2025-01-14,B,2025-01-14 19:05:00,39,0.0,363,402.0,18.833333333333332,0.04331597222222222,0.8513,1419.9199999999998,0,24.933333333333334,36.62694444444445,0.6,35.6641125,59.88204722222222,61.464481875,Aplicar drenaje de patio y priorizar expedición de unidades listas.
ORD000438,ICE,Iberia,2,2025-01-14,B,2025-01-14 20:36:00,55,0.0,372,427.0,19.616666666666667,0.04331597222222222,0.8572666666666667,2052.2799999999997,0,18.766666666666666,37.64416666666666,0.6,33.958412499999994,60.814080555555556,62.480891875,Aplicar drenaje de patio y priorizar expedición de unidades listas.
ORD000484,EV,Alemania,1,2025-01-15,A,2025-01-15 06:32:00,34,109.0,634,777.0,24.183333333333334,0.09973958333333334,0.9275,1347.84,0,36.11666666666667,51.37916666666666,1.0,15.944687500000002,66.32770833333333,79.266828125,Aplicar drenaje de patio y priorizar expedición de unidades listas.
ORD000458,EV,Francia,2,2025-01-15,A,2025-01-15 13:26:00,70,566.0,382,1018.0,29.166666666666668,0.09973958333333334,0.9721,1384.11,0,25.45,52.494166666666665,0.6,14.874287500000003,67.84410833333334,72.323848125,Aplicar drenaje de patio y priorizar expedición de unidades listas.
ORD000471,ICE,Iberia,2,2025-01-15,A,2025-01-15 08:35:00,60,0.0,573,633.0,24.516666666666666,0.09973958333333334,0.8884333333333335,1994.7899999999997,0,16.3,47.38166666666667,0.6,19.319787499999997,64.99944166666667,69.487823125,Aplicar drenaje de patio y priorizar expedición de unidades listas.
ORD000477,EV,Italia,2,2025-01-15,B,2025-01-15 14:58:00,76,543.0,413,1032.0,30.433333333333334,0.02404513888888889,0.9721,1384.11,0,42.36666666666667,50.07194444444444,0.6,16.236787500000002,65.7246638888889,70.89322312499999,Aplicar drenaje de patio y priorizar expedición de unidades listas.
ORD000482,EV,Alemania,2,2025-01-15,B,2025-01-15 15:25:00,100,117.0,358,575.0,30.25,0.02404513888888889,0.8748999999999999,1768.57,0,38.45,42.60722222222222,0.6,24.6320875,62.41986388888889,66.467708125,Aplicar drenaje de patio y priorizar expedición de unidades listas.
ORD000463,ICE,Francia,1,2025-01-15,A,2025-01-15 06:57:00,96,0.0,190,286.0,18.266666666666666,0.09973958333333334,0.8646333333333333,1796.72,0,27.35,34.738055555555555,1.0,41.5784875,58.531908333333334,66.786888125,Aplicar drenaje de patio y priorizar expedición de unidades listas.
ORD000478,ICE,Iberia,3,2025-01-15,A,2025-01-15 09:51:00,80,0.0,354,434.0,21.25,0.09973958333333334,0.8486999999999999,1796.72,0,20.483333333333334,39.47861111111111,0.3,32.7108875,62.30684166666666,57.589268125,Mantener secuencia planificada con seguimiento estándar.
ORD000457,EV,Alemania,2,2025-01-15,B,2025-01-15 14:45:00,52,109.0,337,498.0,26.583333333333332,0.02404513888888889,0.9699000000000001,1768.57,0,37.666666666666664,42.30861111111111,0.6,27.164587499999996,65.64986388888889,67.034833125,Aplicar drenaje de patio y priorizar expedición de unidades listas.
ORD000481,EV,Francia,2,2025-01-15,B,2025-01-15 18:11:00,70,88.0,562,720.0,29.366666666666667,0.02404513888888889,0.8885666666666667,1768.57,0,24.116666666666667,47.98361111111111,0.6,18.241587499999998,62.88453055555556,68.913483125,Aplicar drenaje de patio y priorizar expedición de unidades listas.
ORD000489,ICE,Alemania,2,2025-01-15,A,2025-01-15 13:21:00,63,0.0,372,435.0,22.95,0.09973958333333334,0.9093000000000001,1768.57,0,36.38333333333333,41.028333333333336,0.6,31.193987499999995,64.39640833333334,65.060488125,Aplicar drenaje de patio y priorizar expedición de unidades listas.
ORD000473,EV,Francia,1,2025-01-15,B,2025-01-15 16:20:00,111,144.0,406,661.0,26.283333333333335,0.02404513888888889,0.9206333333333333,1154.21,0,26.016666666666666,46.736666666666665,1.0,18.1594875,63.97479722222222,77.432838125,Aplicar drenaje de patio y priorizar expedición de unidades listas.
ORD000462,ICE,Benelux,1,2025-01-15,A,2025-01-15 08:31:00,41,0.0,284,325.0,17.316666666666666,0.09973958333333334,0.9274333333333334,1796.72,0,31.95,37.662222222222226,1.0,37.6337875,61.80460833333335,69.640248125,Aplicar drenaje de patio y priorizar expedición de unidades listas.
ORD000467,ICE,Iberia,3,2025-01-15,A,2025-01-15 11:33:00,41,0.0,263,304.0,21.35,0.09973958333333334,0.8717,1768.57,0,21.9,35.539722222222224,0.3,40.2838875,59.297175,53.584368125,Aplicar drenaje de patio y priorizar expedición de unidades listas.
ORD000483,EV,Benelux,1,2025-01-15,B,2025-01-15 20:04:00,59,124.0,596,779.0,27.8,0.02404513888888889,0.98,1154.21,0,30.333333333333332,50.269444444444446,1.0,16.0471875,65.99326388888889,79.08045312499999,Aplicar drenaje de patio y priorizar expedición de unidades listas.
ORD000488,EV,Italia,1,2025-01-15,B,2025-01-15 17:25:00,54,118.0,454,626.0,25.35,0.02404513888888889,0.9742666666666666,1768.57,0,42.8,46.86222222222222,1.0,19.059787500000002,65.79833055555555,77.938323125,Aplicar drenaje de patio y priorizar expedición de unidades listas.
ORD000486,ICE,Alemania,3,2025-01-15,B,2025-01-15 14:14:00,56,0.0,323,379.0,19.033333333333335,0.02404513888888889,0.7626333333333332,1154.21,0,36.983333333333334,32.995,0.3,39.5764875,55.65696388888888,52.19386312499999,Mantener secuencia planificada con seguimiento estándar.
ORD000475,EV,Francia,2,2025-01-15,B,2025-01-15 18:28:00,97,94.0,527,718.0,24.766666666666666,0.02404513888888889,0.9042,1154.21,0,25.45,48.30500000000001,0.6,17.8663875,63.41606388888889,69.283993125,Aplicar drenaje de patio y priorizar expedición de unidades listas.
ORD000461,ICE,Francia,2,2025-01-15,B,2025-01-15 19:58:00,70,0.0,469,539.0,22.883333333333333,0.02404513888888889,0.9327666666666665,1819.4099999999999,0,23.516666666666666,42.80388888888889,0.6,25.493287500000005,64.38733055555555,67.051648125,Aplicar drenaje de patio y priorizar expedición de unidades listas.
ORD000456,EV,Alemania,2,2025-01-15,B,2025-01-15 20:34:00,57,62.0,538,657.0,23.633333333333333,0.02404513888888889,0.9211666666666667,2099.5,0,36.95,46.611111111111114,0.6,18.3966875,63.99293055555555,69.357978125,Aplicar drenaje de patio y priorizar expedición de unidades listas.
ORD000479,EV,Iberia,2,2025-01-15,B,2025-01-15 21:25:00,36,89.0,550,675.0,23.983333333333334,0.02404513888888889,0.8264,1654.5800000000002,0,17.683333333333334,44.86694444444444,0.6,19.7335875,60.77086388888889,67.440133125,Mantener secuencia planificada con seguimiento estándar.
ORD000459,ICE,Alemania,2,2025-01-15,B,2025-01-15 18:17:00,39,0.0,320,359.0,18.333333333333332,0.02404513888888889,0.8840333333333334,1819.4099999999999,0,37.583333333333336,35.335555555555565,0.6,37.9128875,59.20123055555556,60.371043125,Aplicar drenaje de patio y priorizar expedición de unidades listas.
ORD000466,ICE,Iberia,2,2025-01-15,B,2025-01-15 21:15:00,68,0.0,399,467.0,22.816666666666666,0.02404513888888889,0.8842333333333333,1647.38,0,19.416666666666668,39.09055555555556,0.6,31.1580875,62.35803055555556,64.155783125,Aplicar drenaje de patio y priorizar expedición de unidades listas.
ORD000020,ICE,Iberia,2,2025-01-02,C,2025-01-02 03:32:00,75,0.0,377,452.0,20.933333333333334,0.0,0.5876333333333335,1581.31,0,20.4,30.38527777777778,0.6,39.6468,51.16286666666667,56.146910000000005,Mantener secuencia planificada con seguimiento estándar.
ORD000033,ICE,Alemania,1,2025-01-01,C,2025-01-01 23:27:00,84,0.0,223,307.0,16.733333333333334,0.0,0.5754333333333332,1775.5000000000002,0,39.38333333333333,25.045555555555552,1.0,49.0021,46.518899999999995,58.78277,Mantener secuencia planificada con seguimiento estándar.
ORD000013,ICE,Italia,2,2025-01-02,C,2025-01-02 04:26:00,81,0.0,377,458.0,20.4,0.0,0.6032,1206.7899999999997,1,44.46666666666667,30.982777777777777,0.6,38.8982,51.86713333333333,56.72584,Mantener secuencia planificada con seguimiento estándar.
ORD000007,ICE,Alemania,2,2025-01-02,C,2025-01-02 00:46:00,40,0.0,216,256.0,18.166666666666668,0.0,0.6230333333333333,1581.31,0,41.11666666666667,24.46472222222222,0.6,51.047200000000004,46.6498,50.12589,Mantener secuencia planificada con seguimiento estándar.
ORD000017,ICE,Alemania,2,2025-01-01,C,2025-01-01 23:56:00,81,0.0,193,274.0,15.383333333333333,0.0,0.5393666666666667,2263.67,0,41.2,22.998055555555556,0.6,51.9302,44.33013333333333,48.77298999999999,Mantener secuencia planificada con seguimiento estándar.
ORD000005,ICE,Iberia,2,2025-01-02,C,2025-01-02 02:00:00,84,0.0,103,187.0,16.816666666666666,0.0,0.6108333333333333,1657.21,0,22.683333333333334,21.763888888888893,0.6,55.6525,44.2225,47.421749999999996,Mantener secuencia planificada con seguimiento estándar.
ORD000022,ICE,Alemania,2,2025-01-02,C,2025-01-02 04:22:00,87,0.0,380,467.0,19.133333333333333,0.0,0.5608666666666666,1206.7899999999997,1,37.416666666666664,30.236944444444447,0.6,39.3517,50.69029999999999,56.03753999999999,Mantener secuencia planificada con seguimiento estándar.
ORD000010,ICE,Iberia,2,2025-01-02,C,2025-01-02 04:57:00,50,0.0,312,362.0,19.85,0.0,0.5933,2098.86,0,21.5,27.401944444444446,0.6,45.1358,48.73053333333334,53.13121,Mantener secuencia planificada con seguimiento estándar.
ORD000031,EV,Iberia,2,2025-01-02,C,2025-01-02 05:32:00,55,0.0,502,557.0,20.633333333333333,0.0,0.6214999999999999,2263.67,0,20.6,34.87777777777778,0.6,32.2715,53.131,59.613924999999995,Mantener secuencia planificada con seguimiento estándar.
ORD000018,ICE,Italia,1,2025-01-02,C,2025-01-02 05:05:00,70,0.0,224,294.0,18.8,0.0,0.5846,1775.85,0,47.03333333333333,24.823333333333334,1.0,49.5946,46.45140000000001,58.54502000000001,Mantener secuencia planificada con seguimiento estándar.
ORD000004,ICE,Francia,3,2025-01-02,C,2025-01-02 05:15:00,110,0.0,219,329.0,17.266666666666666,0.0,0.6181333333333332,1775.85,0,28.083333333333332,26.87694444444444,0.3,46.6023,48.61236666666666,46.56475999999999,Mantener secuencia planificada con seguimiento estándar.
ORD000023,ICE,Benelux,2,2025-01-02,C,2025-01-02 03:46:00,91,0.0,155,246.0,13.7,0.0,0.6188666666666667,1775.85,0,35.31666666666667,24.013333333333332,0.6,51.7722,46.21646666666666,49.677139999999994,Mantener secuencia planificada con seguimiento estándar.
ORD000030,ICE,Iberia,1,2025-01-02,C,2025-01-02 22:04:00,67,0.0,379,446.0,21.833333333333332,0.0,0.5907999999999999,1926.0,0,20.433333333333334,30.25611111111111,1.0,39.945800000000006,51.09553333333333,64.01195999999999,Mantener secuencia planificada con seguimiento estándar.
ORD000068,ICE,Iberia,3,2025-01-03,C,2025-01-03 01:44:00,31,0.0,309,340.0,21.1,0.0,0.5979333333333333,1975.6600000000003,0,19.6,26.753888888888888,0.3,46.3996,48.24640000000001,46.47102,Mantener secuencia planificada con seguimiento estándar.
ORD000046,ICE,Benelux,3,2025-01-03,C,2025-01-03 00:45:00,96,0.0,264,360.0,17.616666666666667,0.0,0.6281666666666667,1975.6600000000003,0,33.38333333333333,28.204166666666666,0.3,44.424,49.85766666666667,47.887550000000005,Mantener secuencia planificada con seguimiento estándar.
ORD000067,ICE,Alemania,2,2025-01-02,C,2025-01-02 22:49:00,31,0.0,206,237.0,16.116666666666667,0.0,0.616,2044.32,0,39.0,23.629166666666666,0.6,52.4035,45.856500000000004,49.294200000000004,Mantener secuencia planificada con seguimiento estándar.
ORD000037,ICE,Italia,1,2025-01-03,C,2025-01-03 03:47:00,93,0.0,434,527.0,21.1,0.0,0.6032333333333333,1975.6600000000003,0,43.166666666666664,33.379444444444445,1.0,34.584900000000005,52.509933333333336,66.524755,Mantener secuencia planificada con seguimiento estándar.
ORD000036,ICE,Alemania,3,2025-01-03,C,2025-01-03 02:52:00,87,0.0,203,290.0,16.866666666666667,0.0,0.5301666666666667,1905.5900000000001,0,40.56666666666667,23.323611111111113,0.3,51.150999999999996,44.483999999999995,43.11494999999999,Mantener secuencia planificada con seguimiento estándar.
ORD000047,EV,Italia,3,2025-01-03,C,2025-01-03 05:51:00,83,0.0,393,476.0,19.633333333333333,0.0,0.6708333333333333,1611.07,0,44.5,33.298611111111114,0.3,36.150000000000006,54.69166666666666,52.958749999999995,Mantener secuencia planificada con seguimiento estándar.
ORD000062,EV,Benelux,3,2025-01-03,C,2025-01-03 04:43:00,35,40.0,392,467.0,19.166666666666668,0.0,0.6206,1611.07,0,32.13333333333333,31.73027777777778,0.3,37.918099999999995,52.72123333333333,51.45322,Mantener secuencia planificada con seguimiento estándar.
ORD000049,ICE,Francia,1,2025-01-03,C,2025-01-03 03:52:00,70,0.0,264,334.0,15.333333333333334,0.0,0.5938333333333333,1905.5900000000001,0,27.516666666666666,26.443055555555556,1.0,46.873000000000005,47.931999999999995,60.16385,Mantener secuencia planificada con seguimiento estándar.
ORD000043,ICE,Alemania,2,2025-01-03,C,2025-01-03 23:33:00,76,0.0,516,592.0,23.25,0.0,0.6262666666666666,1668.6899999999998,0,36.0,36.212222222222216,0.6,29.9696,53.29306666666666,60.49252,Mantener secuencia planificada con seguimiento estándar.
ORD000042,EV,Iberia,1,2025-01-04,C,2025-01-04 03:08:00,87,24.0,620,731.0,24.333333333333332,0.0,0.7070666666666666,1508.3100000000002,0,17.35,42.67666666666666,1.0,23.0304,56.04026666666667,72.15747999999999,Mantener secuencia planificada con seguimiento estándar.
ORD000095,ICE,Alemania,2,2025-01-04,C,2025-01-04 01:10:00,91,0.0,340,431.0,19.8,0.0,0.6558333333333333,1711.2700000000002,0,38.6,31.361111111111107,0.6,39.322500000000005,52.869166666666665,57.02825,Mantener secuencia planificada con seguimiento estándar.
ORD000090,ICE,Francia,1,2025-01-04,C,2025-01-04 02:39:00,90,0.0,445,535.0,20.983333333333334,0.0,0.6492,1711.2700000000002,0,25.266666666666666,34.80638888888889,1.0,32.981700000000004,54.0728,67.789165,Mantener secuencia planificada con seguimiento estándar.
ORD000072,ICE,Francia,2,2025-01-04,C,2025-01-04 00:03:00,90,0.0,245,335.0,17.95,0.0,0.5344666666666666,1711.2700000000002,0,27.083333333333332,24.993611111111115,0.6,48.2353,45.9427,50.79186,Mantener secuencia planificada con seguimiento estándar.
ORD000081,ICE,Francia,2,2025-01-03,C,2025-01-03 23:53:00,92,0.0,247,339.0,16.316666666666666,0.0,0.5815666666666667,1711.2700000000002,0,27.016666666666666,26.310000000000002,0.6,46.8549,47.660766666666674,52.04813,Mantener secuencia planificada con seguimiento estándar.
ORD000078,ICE,Alemania,3,2025-01-03,C,2025-01-03 23:31:00,75,0.0,184,259.0,15.466666666666667,0.0,0.6480333333333332,1908.48,0,39.75,25.193888888888885,0.3,50.2597,47.5873,44.823389999999996,Mantener secuencia planificada con seguimiento estándar.
ORD000089,ICE,Iberia,2,2025-01-04,C,2025-01-04 00:06:00,107,0.0,247,354.0,16.683333333333334,0.0,0.6807333333333334,1711.2700000000002,0,20.21666666666667,29.310000000000002,0.6,43.5374,51.46993333333334,54.92338,Mantener secuencia planificada con seguimiento estándar.
ORD000097,ICE,Francia,1,2025-01-04,C,2025-01-04 00:58:00,45,0.0,265,310.0,16.416666666666668,0.0,0.7149333333333334,1908.48,0,28.3,28.637222222222224,1.0,45.4666,51.3494,62.19392,Mantener secuencia planificada con seguimiento estándar.
ORD000074,ICE,Francia,2,2025-01-04,C,2025-01-04 05:02:00,68,0.0,445,513.0,17.933333333333334,0.0,0.622,1396.6,0,25.03333333333333,33.3625,0.6,35.0095,53.147999999999996,58.663275,Mantener secuencia planificada con seguimiento estándar.
ORD000098,EV,Italia,2,2025-01-04,C,2025-01-04 05:56:00,56,0.0,403,459.0,21.466666666666665,0.0,0.6976,1396.6,0,44.65,33.3775,0.6,36.5701,55.105900000000005,58.99812,Mantener secuencia planificada con seguimiento estándar.
ORD000079,ICE,Francia,2,2025-01-04,C,2025-01-04 05:04:00,47,0.0,196,243.0,15.05,0.0,0.6,1901.77,0,27.96666666666667,23.4375,0.6,52.4125,45.4875,49.125,Mantener secuencia planificada con seguimiento estándar.
ORD000119,ICE,Italia,3,2025-01-05,C,2025-01-05 00:06:00,80,0.0,429,509.0,21.633333333333333,0.0,0.5959,1795.0900000000001,0,42.45,32.57111111111111,0.3,35.8859,52.2606,51.957205,Mantener secuencia planificada con seguimiento estándar.
ORD000123,EV,Francia,3,2025-01-04,C,2025-01-04 22:22:00,84,0.0,439,523.0,20.933333333333334,0.0,0.6589,1788.2600000000002,0,25.116666666666667,34.632222222222225,0.3,33.4989,54.4026,53.756555,Mantener secuencia planificada con seguimiento estándar.
ORD000127,EV,Italia,2,2025-01-04,C,2025-01-04 22:55:00,51,0.0,418,469.0,20.3,0.0,0.6973999999999999,1565.3299999999997,0,44.36666666666667,33.71972222222222,0.6,35.9499,55.390766666666664,59.343379999999996,Mantener secuencia planificada con seguimiento estándar.
ORD000112,EV,Alemania,2,2025-01-04,C,2025-01-04 22:03:00,55,22.0,309,386.0,17.666666666666668,0.0,0.7803999999999999,1659.37,0,38.45,32.91277777777778,0.6,39.1454,55.791933333333326,58.40548,Mantener secuencia planificada con seguimiento estándar.
ORD000115,ICE,Francia,2,2025-01-05,C,2025-01-05 02:29:00,38,0.0,425,463.0,21.133333333333333,0.0,0.6550666666666666,1765.58,0,25.7,32.45305555555555,0.6,37.340900000000005,53.77643333333333,58.13007999999999,Mantener secuencia planificada con seguimiento estándar.
ORD000109,ICE,Benelux,1,2025-01-04,C,2025-01-04 23:07:00,36,0.0,290,326.0,17.833333333333332,0.0,0.6125666666666667,1737.62,0,32.6,26.63361111111111,1.0,46.9234,48.3356,60.32783,Mantener secuencia planificada con seguimiento estándar.
ORD000120,EV,Iberia,3,2025-01-05,C,2025-01-05 03:16:00,60,58.0,412,530.0,20.533333333333335,0.0,0.7460666666666667,1737.62,0,20.933333333333334,37.05444444444444,0.3,30.9694,57.36626666666667,55.97552999999999,Mantener secuencia planificada con seguimiento estándar.
ORD000107,EV,Italia,2,2025-01-05,C,2025-01-05 04:34:00,58,11.0,490,559.0,21.766666666666666,0.0,0.6948666666666666,1737.62,0,42.53333333333333,36.781388888888884,0.6,30.3857,55.62546666666667,61.396465000000006,Mantener secuencia planificada con seguimiento estándar.
ORD000139,ICE,Francia,1,2025-01-05,C,2025-01-05 05:47:00,108,0.0,350,458.0,21.55,0.0,0.6882333333333334,1810.8700000000001,0,25.933333333333334,33.10861111111111,1.0,36.8574,54.75826666666667,66.74113,Mantener secuencia planificada con seguimiento estándar.
ORD000135,ICE,Iberia,2,2025-01-05,C,2025-01-05 03:42:00,34,0.0,251,285.0,18.683333333333334,0.0,0.6909666666666666,1810.8700000000001,0,21.96666666666667,27.169999999999998,0.6,47.6043,49.805366666666664,52.75091,Mantener secuencia planificada con seguimiento estándar.
ORD000129,ICE,Benelux,3,2025-01-05,C,2025-01-05 22:28:00,94,0.0,425,519.0,22.85,0.0,0.7234,1946.0599999999997,0,30.766666666666666,36.10583333333334,0.3,32.2009,56.595600000000005,55.197705000000006,Mantener secuencia planificada con seguimiento estándar.
ORD000151,EV,Italia,3,2025-01-05,C,2025-01-05 22:06:00,97,58.0,315,470.0,19.183333333333334,0.0,0.7730999999999999,1946.0599999999997,0,44.38333333333333,35.64694444444444,0.3,34.0706,57.993733333333324,55.17247,Mantener secuencia planificada con seguimiento estándar.
ORD000122,EV,Francia,2,2025-01-05,C,2025-01-05 23:13:00,78,60.0,310,448.0,19.416666666666668,0.0,0.7391666666666667,1612.21,0,27.416666666666668,34.03472222222222,0.6,36.26,56.19833333333334,59.59825000000001,Mantener secuencia planificada con seguimiento estándar.
ORD000172,ICE,Italia,2,2025-01-06,C,2025-01-06 01:41:00,97,0.0,359,456.0,21.166666666666668,0.0,0.7134666666666665,1632.33,0,44.483333333333334,33.669999999999995,0.6,36.3768,55.557866666666655,59.26915999999999,Mantener secuencia planificada con seguimiento estándar.
ORD000147,ICE,Italia,2,2025-01-06,C,2025-01-06 00:11:00,95,0.0,254,349.0,17.5,0.0,0.6868333333333332,1632.33,0,44.416666666666664,29.288888888888884,0.6,43.703500000000005,51.531499999999994,54.89295,Mantener secuencia planificada con seguimiento estándar.
ORD000167,EV,Francia,1,2025-01-06,C,2025-01-06 02:35:00,78,28.0,428,534.0,20.2,0.0,0.7449000000000001,1666.86,0,26.4,37.164166666666674,1.0,30.7474,57.3266,70.03538,Mantener secuencia planificada con seguimiento estándar.
ORD000171,ICE,Alemania,2,2025-01-06,C,2025-01-06 04:46:00,92,0.0,387,479.0,21.366666666666667,0.0,0.6667666666666666,2447.1099999999997,0,36.11666666666667,33.30111111111111,0.6,36.060100000000006,54.640899999999995,58.967369999999995,Mantener secuencia planificada con seguimiento estándar.
ORD000152,EV,Alemania,2,2025-01-06,C,2025-01-06 04:34:00,74,39.0,462,575.0,20.633333333333333,0.0,0.7083666666666666,1632.33,0,35.6,37.67444444444445,0.6,29.061700000000002,56.084466666666664,62.06641499999999,Mantener secuencia planificada con seguimiento estándar.
ORD000163,EV,Iberia,2,2025-01-06,C,2025-01-06 00:49:00,33,53.0,259,345.0,17.966666666666665,0.0,0.7479333333333333,1666.86,0,22.633333333333333,30.677500000000002,0.6,42.4871,53.49223333333333,56.20102,Mantener secuencia planificada con seguimiento estándar.
ORD000156,EV,Francia,3,2025-01-06,C,2025-01-06 03:08:00,32,43.0,336,411.0,18.766666666666666,0.0,0.7439,1794.7799999999997,0,27.666666666666668,32.86833333333333,0.3,38.4589,55.2801,52.41543,Mantener secuencia planificada con seguimiento estándar.
ORD000154,ICE,Alemania,1,2025-01-06,C,2025-01-06 05:53:00,43,0.0,347,390.0,19.6,0.0,0.6512666666666667,1842.1299999999999,0,38.583333333333336,29.82333333333333,1.0,41.9946,51.51806666666667,63.485020000000006,Mantener secuencia planificada con seguimiento estándar.
ORD000199,ICE,Francia,1,2025-01-07,C,2025-01-07 00:54:00,52,0.0,417,469.0,22.0,0.0,0.6334333333333333,2104.7000000000003,0,24.416666666666668,32.120555555555555,1.0,37.4851,53.2159,65.82737,Mantener secuencia planificada con seguimiento estándar.
ORD000150,EV,Italia,2,2025-01-06,C,2025-01-06 23:33:00,63,77.0,419,559.0,21.583333333333332,0.0,0.7823333333333333,1501.4499999999998,0,44.86666666666667,38.96805555555555,0.6,28.2865,58.599333333333334,63.469425,Mantener secuencia planificada con seguimiento estándar.
ORD000161,ICE,Iberia,1,2025-01-06,C,2025-01-06 23:16:00,53,0.0,275,328.0,20.733333333333334,0.0,0.6653333333333333,2047.37,0,21.3,28.022222222222222,1.0,45.532,50.188,61.6484,Mantener secuencia planificada con seguimiento estándar.
ORD000204,ICE,Francia,2,2025-01-07,C,2025-01-07 01:03:00,32,0.0,384,416.0,21.966666666666665,0.0,0.7863333333333334,2047.37,0,24.28333333333333,34.102777777777774,0.6,37.128,56.86866666666667,59.5961,Mantener secuencia planificada con seguimiento estándar.
ORD000174,ICE,Alemania,2,2025-01-06,C,2025-01-06 23:32:00,74,0.0,309,383.0,20.15,0.0,0.7341,2047.37,0,39.583333333333336,31.65111111111111,0.6,40.4441,54.13023333333334,57.20317,Mantener secuencia planificada con seguimiento estándar.
ORD000210,EV,Francia,2,2025-01-07,C,2025-01-07 00:05:00,32,75.0,419,526.0,20.216666666666665,0.0,0.7889999999999999,1501.4499999999998,0,24.833333333333332,37.98888888888889,0.6,30.189,58.82599999999999,62.90555,Mantener secuencia planificada con seguimiento estándar.
ORD000185,ICE,Alemania,3,2025-01-07,C,2025-01-07 01:29:00,67,0.0,337,404.0,20.15,0.0,0.6965333333333333,1395.2900000000002,0,37.03333333333333,31.441111111111113,0.3,40.0332,53.465466666666664,51.047839999999994,Mantener secuencia planificada con seguimiento estándar.
ORD000190,ICE,Francia,2,2025-01-07,C,2025-01-07 00:27:00,38,0.0,278,316.0,17.466666666666665,0.0,0.7663333333333333,1395.2900000000002,0,25.75,30.130555555555553,0.6,43.858000000000004,53.272000000000006,55.6221,Mantener secuencia planificada con seguimiento estándar.
ORD000177,ICE,Iberia,3,2025-01-07,C,2025-01-07 03:09:00,40,0.0,272,312.0,19.466666666666665,0.0,0.7396666666666667,1681.46,0,21.6,29.325000000000003,0.3,44.748,52.24866666666667,48.850100000000005,Mantener secuencia planificada con seguimiento estándar.
ORD000198,EV,Italia,2,2025-01-07,C,2025-01-07 05:16:00,40,8.0,393,441.0,18.283333333333335,0.0,0.773,2129.14,0,43.8,34.6375,0.6,35.8855,57.144499999999994,60.15509999999999,Mantener secuencia planificada con seguimiento estándar.
