fecha,turno,zona_carga,slot_id,sessions_count,avg_wait_time_min,avg_charging_duration_min,energy_delivered_kwh,interruption_rate,avg_soc_gap_pct,charging_bottleneck_impact,slot_utilization_ratio
2025-08-19,B,NORTE,SLOT_032,1,112.0,37.0,37.208,0.0,27.173340206185546,0.3195,0.07708333333333334
2025-08-20,C,SUR,SLOT_005,2,65.5,62.0,146.745,0.0,29.618870151770622,0.4043,0.25833333333333336
2025-08-20,C,NORTE,SLOT_017,2,81.5,113.0,120.03800000000001,0.0,29.618870151770622,0.4043,0.4708333333333333
2025-08-20,A,SUR,SLOT_008,2,63.0,33.0,118.44,0.0,29.618870151770622,0.4043,0.1375
2025-08-20,A,NORTE,SLOT_003,1,105.0,64.0,50.491,0.0,29.618870151770622,0.4043,0.13333333333333333
2025-08-20,B,OESTE,SLOT_002,2,76.0,27.0,78.848,0.5,29.618870151770622,0.4043,0.1125
2025-08-21,C,SUR,SLOT_001,1,66.0,87.0,47.196,0.0,26.610175438596485,0.4124,0.18125
2025-08-21,C,SUR,SLOT_027,1,64.0,79.0,46.315,0.0,26.610175438596485,0.4124,0.16458333333333333
2025-08-21,A,NORTE,SLOT_023,2,57.5,51.5,113.685,0.0,26.610175438596485,0.4124,0.21458333333333332
2025-08-21,A,OESTE,SLOT_002,1,57.0,31.0,40.331,0.0,26.610175438596485,0.4124,0.06458333333333334
2025-08-21,A,NORTE,SLOT_022,1,72.0,108.0,51.207,1.0,26.610175438596485,0.4124,0.225
2025-08-21,B,OESTE,SLOT_014,1,62.0,23.0,47.958,0.0,26.610175438596485,0.4124,0.04791666666666667
2025-08-21,B,NORTE,SLOT_021,1,85.0,62.0,55.933,0.0,26.610175438596485,0.4124,0.12916666666666668
2025-08-21,B,ESTE,SLOT_028,1,77.0,53.0,48.822,0.0,26.610175438596485,0.4124,0.11041666666666666
2025-08-22,C,SUR,SLOT_027,1,80.0,91.0,69.708,0.0,28.819619377162628,0.3971,0.18958333333333333
2025-08-22,C,SUR,SLOT_001,2,81.5,83.5,106.55600000000001,0.0,28.819619377162628,0.3971,0.34791666666666665
2025-08-22,C,OESTE,SLOT_009,2,86.0,25.0,79.76,0.0,28.819619377162628,0.3971,0.10416666666666667
2025-08-22,C,NORTE,SLOT_013,2,62.0,116.0,124.19,0.0,28.819619377162628,0.3971,0.48333333333333334
2025-08-22,A,SUR,SLOT_012,2,69.0,42.5,96.625,0.5,28.819619377162628,0.3971,0.17708333333333334
2025-08-22,A,ESTE,SLOT_020,2,36.0,50.5,108.84200000000001,0.0,28.819619377162628,0.3971,0.21041666666666667
2025-08-22,A,NORTE,SLOT_024,1,53.0,87.0,46.856,1.0,28.819619377162628,0.3971,0.18125
2025-08-22,B,OESTE,SLOT_010,1,50.0,103.0,65.163,0.0,28.819619377162628,0.3971,0.21458333333333332
2025-08-23,C,SUR,SLOT_011,3,61.666666666666664,25.333333333333332,147.913,0.0,27.844268292682937,0.3092,0.15833333333333333
2025-08-23,C,OESTE,SLOT_018,2,56.0,92.0,94.21000000000001,0.0,27.844268292682937,0.3092,0.38333333333333336
2025-08-23,A,SUR,SLOT_005,1,41.0,51.0,40.011,0.0,27.844268292682937,0.3092,0.10625
2025-08-23,B,NORTE,SLOT_024,2,64.0,104.0,123.97,0.5,27.844268292682937,0.3092,0.43333333333333335
2025-08-23,B,SUR,SLOT_026,1,64.0,52.0,55.479,0.0,27.844268292682937,0.3092,0.10833333333333334
2025-08-24,C,SUR,SLOT_012,2,71.5,25.0,84.256,0.0,28.49957783641161,0.3102,0.10416666666666667
2025-08-24,C,OESTE,SLOT_002,1,67.0,28.0,47.093,0.0,28.49957783641161,0.3102,0.058333333333333334
2025-08-24,A,SUR,SLOT_001,1,73.0,52.0,20.782,1.0,28.49957783641161,0.3102,0.10833333333333334
2025-08-24,A,NORTE,SLOT_013,1,57.0,79.0,41.181,0.0,28.49957783641161,0.3102,0.16458333333333333
2025-08-24,A,SUR,SLOT_027,1,73.0,61.0,44.604,0.0,28.49957783641161,0.3102,0.12708333333333333
2025-08-24,B,SUR,SLOT_007,1,65.0,24.0,49.346,0.0,28.49957783641161,0.3102,0.05
2025-08-25,C,NORTE,SLOT_032,1,40.0,67.0,69.299,0.0,27.899525065963058,0.3133,0.13958333333333334
2025-08-25,C,OESTE,SLOT_002,3,48.0,29.666666666666668,175.206,0.0,27.899525065963058,0.3133,0.18541666666666667
2025-08-25,A,ESTE,SLOT_016,1,61.0,22.0,40.641,0.0,27.899525065963058,0.3133,0.04583333333333333
2025-08-26,C,OESTE,SLOT_018,2,88.5,74.0,72.07900000000001,0.0,27.56181019332161,0.3938,0.30833333333333335
2025-08-26,C,SUR,SLOT_011,1,67.0,31.0,49.877,1.0,27.56181019332161,0.3938,0.06458333333333334
2025-08-26,C,ESTE,SLOT_028,2,68.5,86.0,119.268,0.0,27.56181019332161,0.3938,0.35833333333333334
2025-08-26,B,NORTE,SLOT_024,1,93.0,66.0,49.511,0.0,27.56181019332161,0.3938,0.1375
2025-08-27,C,OESTE,SLOT_002,1,54.0,22.0,42.378,0.0,28.709659090909092,0.3143,0.04583333333333333
2025-08-27,C,ESTE,SLOT_029,2,64.0,36.0,89.18299999999999,0.0,28.709659090909092,0.3143,0.15
2025-08-27,A,NORTE,SLOT_013,1,53.0,77.0,43.738,0.0,28.709659090909092,0.3143,0.16041666666666668
2025-08-27,B,SUR,SLOT_007,1,69.0,41.0,53.064,0.0,28.709659090909092,0.3143,0.08541666666666667
2025-08-27,B,SUR,SLOT_025,1,105.0,40.0,49.917,0.0,28.709659090909092,0.3143,0.08333333333333333
2025-08-28,C,OESTE,SLOT_018,1,50.0,110.0,46.422,1.0,28.198612716762987,0.45804999999999996,0.22916666666666666
2025-08-28,C,NORTE,SLOT_024,1,90.0,98.0,51.819,0.0,28.198612716762987,0.45804999999999996,0.20416666666666666
2025-08-28,A,ESTE,SLOT_020,2,85.0,63.5,131.49099999999999,0.0,28.198612716762987,0.45804999999999996,0.26458333333333334
2025-08-28,A,NORTE,SLOT_017,1,53.0,86.0,64.667,0.0,28.198612716762987,0.45804999999999996,0.17916666666666667
2025-08-28,B,OESTE,SLOT_018,1,90.0,117.0,46.855,0.0,28.198612716762987,0.45804999999999996,0.24375
2025-08-28,B,NORTE,SLOT_032,1,60.0,34.0,29.299,0.0,28.198612716762987,0.45804999999999996,0.07083333333333333
2025-08-29,C,NORTE,SLOT_013,1,54.0,98.0,42.832,0.0,27.83182572614107,0.3971,0.20416666666666666
2025-08-29,A,NORTE,SLOT_013,1,70.0,62.0,27.666,0.0,27.83182572614107,0.3971,0.12916666666666668
2025-08-29,A,SUR,SLOT_030,1,96.0,51.0,49.02,1.0,27.83182572614107,0.3971,0.10625
2025-08-29,A,OESTE,SLOT_009,1,69.0,39.0,62.892,0.0,27.83182572614107,0.3971,0.08125
2025-08-29,B,NORTE,SLOT_032,1,94.0,52.0,54.207,0.0,27.83182572614107,0.3971,0.10833333333333334
2025-08-30,C,OESTE,SLOT_006,2,44.0,29.5,102.244,0.0,27.65067395264119,0.3087,0.12291666666666666
2025-08-30,C,SUR,SLOT_001,2,57.0,71.5,91.40899999999999,0.0,27.65067395264119,0.3087,0.29791666666666666
2025-08-30,C,SUR,SLOT_027,1,67.0,81.0,53.896,0.0,27.65067395264119,0.3087,0.16875
2025-08-30,A,OESTE,SLOT_018,2,77.0,99.0,97.232,0.0,27.65067395264119,0.3087,0.4125
2025-08-30,A,SUR,SLOT_012,2,66.0,48.0,119.729,0.0,27.65067395264119,0.3087,0.2
2025-08-30,A,NORTE,SLOT_019,1,21.0,67.0,54.414,0.0,27.65067395264119,0.3087,0.13958333333333334
2025-08-30,B,OESTE,SLOT_006,1,28.0,22.0,37.132,0.0,27.65067395264119,0.3087,0.04583333333333333
2025-08-31,C,NORTE,SLOT_024,2,59.0,69.0,93.97399999999999,0.0,28.724396551724173,0.3964,0.2875
2025-08-31,C,SUR,SLOT_011,1,88.0,23.0,28.7,0.0,28.724396551724173,0.3964,0.04791666666666667
2025-08-31,C,OESTE,SLOT_014,1,48.0,56.0,39.496,1.0,28.724396551724173,0.3964,0.11666666666666667
2025-08-31,A,OESTE,SLOT_014,1,48.0,68.0,67.266,0.0,28.724396551724173,0.3964,0.14166666666666666
2025-08-31,A,SUR,SLOT_031,1,69.0,35.0,40.852,0.0,28.724396551724173,0.3964,0.07291666666666667
2025-08-31,A,NORTE,SLOT_019,1,87.0,101.0,58.795,0.0,28.724396551724173,0.3964,0.21041666666666667
2025-08-31,B,SUR,SLOT_001,1,24.0,101.0,54.042,0.0,28.724396551724173,0.3964,0.21041666666666667
2025-08-31,B,SUR,SLOT_027,1,86.0,77.0,39.642,1.0,28.724396551724173,0.3964,0.16041666666666668
2025-09-01,C,SUR,SLOT_012,2,82.0,42.0,88.453,0.5,29.551072164948412,0.39805,0.175
2025-09-01,A,SUR,SLOT_012,2,60.0,38.0,86.334,0.0,29.551072164948412,0.39805,0.15833333333333333
2025-09-01,A,OESTE,SLOT_006,2,44.5,29.5,96.72999999999999,0.0,29.551072164948412,0.39805,0.12291666666666666
2025-09-01,B,ESTE,SLOT_016,1,60.0,32.0,50.02,0.0,29.551072164948412,0.39805,0.06666666666666667
2025-09-02,C,ESTE,SLOT_028,2,65.5,80.5,115.49000000000001,0.0,30.31241525423728,0.389,0.33541666666666664
2025-09-02,C,OESTE,SLOT_009,1,81.0,38.0,61.994,0.0,30.31241525423728,0.389,0.07916666666666666
2025-09-02,C,NORTE,SLOT_022,1,70.0,106.0,59.539,0.0,30.31241525423728,0.389,0.22083333333333333
2025-09-02,C,NORTE,SLOT_023,1,80.0,74.0,50.2,0.0,30.31241525423728,0.389,0.15416666666666667
2025-09-02,C,SUR,SLOT_012,1,69.0,32.0,34.557,1.0,30.31241525423728,0.389,0.06666666666666667
2025-09-02,A,SUR,SLOT_030,1,47.0,37.0,68.416,0.0,30.31241525423728,0.389,0.07708333333333334
2025-09-02,B,NORTE,SLOT_017,1,72.0,84.0,56.05,0.0,30.31241525423728,0.389,0.175
2025-09-02,B,OESTE,SLOT_014,1,52.0,57.0,70.238,0.0,30.31241525423728,0.389,0.11875
2025-09-02,B,SUR,SLOT_008,1,98.0,22.0,34.266,1.0,30.31241525423728,0.389,0.04583333333333333
2025-09-03,A,NORTE,SLOT_032,2,50.0,34.0,70.244,0.0,28.080538827258327,0.395,0.14166666666666666
2025-09-03,A,SUR,SLOT_005,2,74.0,59.0,110.719,0.0,28.080538827258327,0.395,0.24583333333333332
2025-09-03,B,OESTE,SLOT_018,1,93.0,80.0,43.085,0.0,28.080538827258327,0.395,0.16666666666666666
2025-09-04,C,OESTE,SLOT_006,3,48.0,33.333333333333336,162.524,0.0,28.28768611670022,0.3206,0.20833333333333334
2025-09-04,C,NORTE,SLOT_021,2,62.5,46.5,100.102,0.0,28.28768611670022,0.3206,0.19375
2025-09-04,C,SUR,SLOT_007,2,77.5,42.5,96.493,0.0,28.28768611670022,0.3206,0.17708333333333334
2025-09-04,A,NORTE,SLOT_003,1,129.0,43.0,42.67,0.0,28.28768611670022,0.3206,0.08958333333333333
2025-09-04,B,NORTE,SLOT_024,1,102.0,68.0,35.748,0.0,28.28768611670022,0.3206,0.14166666666666666
2025-09-05,C,NORTE,SLOT_003,1,43.0,57.0,46.052,0.0,27.91229422066546,0.3977,0.11875
2025-09-05,A,NORTE,SLOT_003,2,59.0,61.0,101.095,0.0,27.91229422066546,0.3977,0.25416666666666665
2025-09-05,A,OESTE,SLOT_009,2,83.0,25.0,98.087,0.0,27.91229422066546,0.3977,0.10416666666666667
2025-09-05,A,ESTE,SLOT_004,1,81.0,29.0,36.417,0.0,27.91229422066546,0.3977,0.06041666666666667
2025-09-05,B,ESTE,SLOT_029,1,74.0,42.0,55.916,0.0,27.91229422066546,0.3977,0.0875
2025-09-06,C,ESTE,SLOT_020,1,52.0,48.0,36.104,1.0,28.487893175074174,0.45815,0.1
2025-09-06,C,OESTE,SLOT_009,2,86.5,32.0,98.95599999999999,0.0,28.487893175074174,0.45815,0.13333333333333333
2025-09-06,A,SUR,SLOT_005,3,78.33333333333333,65.66666666666667,145.637,0.0,28.487893175074174,0.45815,0.41041666666666665
2025-09-06,B,SUR,SLOT_005,1,82.0,49.0,36.727,0.0,28.487893175074174,0.45815,0.10208333333333333
2025-09-07,C,ESTE,SLOT_004,1,78.0,43.0,45.745,0.0,29.655244161358798,0.41164999999999996,0.08958333333333333
2025-09-07,A,SUR,SLOT_025,1,71.0,37.0,42.857,1.0,29.655244161358798,0.41164999999999996,0.07708333333333334
2025-09-07,A,SUR,SLOT_007,1,67.0,38.0,59.38,0.0,29.655244161358798,0.41164999999999996,0.07916666666666666
2025-09-07,B,SUR,SLOT_030,1,64.0,45.0,58.052,0.0,29.655244161358798,0.41164999999999996,0.09375
2025-09-07,B,NORTE,SLOT_024,1,75.0,97.0,51.487,0.0,29.655244161358798,0.41164999999999996,0.20208333333333334
2025-09-08,C,SUR,SLOT_007,2,53.0,44.5,95.372,0.0,28.07633109619686,0.3148,0.18541666666666667
2025-09-08,C,ESTE,SLOT_020,1,84.0,59.0,47.982,0.0,28.07633109619686,0.3148,0.12291666666666666
2025-09-08,C,SUR,SLOT_025,1,52.0,38.0,47.282,0.0,28.07633109619686,0.3148,0.07916666666666666
2025-09-08,A,ESTE,SLOT_016,1,82.0,49.0,67.554,0.0,28.07633109619686,0.3148,0.10208333333333333
2025-09-08,A,SUR,SLOT_001,1,54.0,75.0,28.588,1.0,28.07633109619686,0.3148,0.15625
2025-09-08,A,SUR,SLOT_027,1,72.0,73.0,47.372,0.0,28.07633109619686,0.3148,0.15208333333333332
2025-09-08,B,NORTE,SLOT_013,1,60.0,114.0,63.485,0.0,28.07633109619686,0.3148,0.2375
2025-09-08,B,ESTE,SLOT_028,1,63.0,95.0,51.86,0.0,28.07633109619686,0.3148,0.19791666666666666
2025-09-09,C,ESTE,SLOT_004,1,67.0,45.0,61.722,0.0,28.0799424184261,0.3132,0.09375
2025-09-09,C,SUR,SLOT_008,1,46.0,35.0,77.259,0.0,28.0799424184261,0.3132,0.07291666666666667
2025-09-09,C,NORTE,SLOT_032,1,57.0,29.0,43.751,0.0,28.0799424184261,0.3132,0.06041666666666667
2025-09-09,A,ESTE,SLOT_020,2,55.5,37.0,85.69200000000001,0.0,28.0799424184261,0.3132,0.15416666666666667
2025-09-09,B,OESTE,SLOT_010,1,43.0,72.0,45.909,0.0,28.0799424184261,0.3132,0.15
2025-09-10,C,SUR,SLOT_005,2,68.0,58.5,96.753,0.0,26.812541133455188,0.3925,0.24375
2025-09-10,A,SUR,SLOT_026,1,47.0,41.0,56.578,0.0,26.812541133455188,0.3925,0.08541666666666667
2025-09-10,B,ESTE,SLOT_016,1,35.0,22.0,34.549,0.0,26.812541133455188,0.3925,0.04583333333333333
2025-09-10,B,NORTE,SLOT_017,1,38.0,69.0,47.379,0.0,26.812541133455188,0.3925,0.14375
2025-09-11,C,OESTE,SLOT_014,2,63.5,47.5,94.113,0.0,27.61197552447552,0.3122,0.19791666666666666
2025-09-11,A,OESTE,SLOT_010,2,28.5,74.0,110.727,0.0,27.61197552447552,0.3122,0.30833333333333335
2025-09-11,A,NORTE,SLOT_024,1,75.0,75.0,46.638,0.0,27.61197552447552,0.3122,0.15625
2025-09-11,A,SUR,SLOT_005,1,53.0,34.0,30.556,0.0,27.61197552447552,0.3122,0.07083333333333333
2025-09-11,B,ESTE,SLOT_016,1,93.0,22.0,56.328,0.0,27.61197552447552,0.3122,0.04583333333333333
2025-09-12,C,OESTE,SLOT_006,2,79.5,24.5,96.356,0.0,26.939028268551255,0.3745,0.10208333333333333
2025-09-12,A,SUR,SLOT_005,2,76.5,55.0,98.92,0.0,26.939028268551255,0.3745,0.22916666666666666
2025-09-12,A,NORTE,SLOT_024,2,67.0,79.5,78.33,0.5,26.939028268551255,0.3745,0.33125
2025-09-12,B,NORTE,SLOT_013,1,39.0,73.0,39.837,0.0,26.939028268551255,0.3745,0.15208333333333332
2025-09-12,B,OESTE,SLOT_009,2,77.0,40.0,106.094,0.0,26.939028268551255,0.3745,0.16666666666666666
2025-09-13,C,SUR,SLOT_012,1,49.0,46.0,63.063,0.0,27.6330641821946,0.3126,0.09583333333333334
2025-09-13,C,OESTE,SLOT_010,1,22.0,83.0,48.716,0.0,27.6330641821946,0.3126,0.17291666666666666
2025-09-13,A,NORTE,SLOT_003,2,62.0,70.0,110.559,0.5,27.6330641821946,0.3126,0.2916666666666667
2025-09-13,A,OESTE,SLOT_009,2,51.0,37.5,124.716,0.0,27.6330641821946,0.3126,0.15625
2025-09-13,A,SUR,SLOT_026,1,55.0,42.0,57.1,0.0,27.6330641821946,0.3126,0.0875
2025-09-13,B,ESTE,SLOT_004,1,48.0,42.0,43.988,0.0,27.6330641821946,0.3126,0.0875
2025-09-13,B,OESTE,SLOT_009,1,65.0,32.0,41.739,0.0,27.6330641821946,0.3126,0.06666666666666667
2025-09-13,B,NORTE,SLOT_032,1,72.0,55.0,47.527,0.0,27.6330641821946,0.3126,0.11458333333333333
2025-09-14,C,SUR,SLOT_001,1,64.0,76.0,57.045,0.0,28.109848484848488,0.3159,0.15833333333333333
2025-09-14,C,NORTE,SLOT_032,1,78.0,44.0,43.084,0.0,28.109848484848488,0.3159,0.09166666666666666
2025-09-14,A,OESTE,SLOT_006,2,81.5,43.5,94.55600000000001,0.5,28.109848484848488,0.3159,0.18125
2025-09-14,A,NORTE,SLOT_017,1,65.0,80.0,48.866,0.0,28.109848484848488,0.3159,0.16666666666666666
2025-09-14,B,SUR,SLOT_026,1,85.0,33.0,36.479,0.0,28.109848484848488,0.3159,0.06875
2025-09-14,C,SUR,SLOT_027,1,73.0,75.0,24.328,1.0,28.109848484848488,0.3159,0.15625
2025-09-15,C,NORTE,SLOT_023,2,72.0,71.5,112.174,0.5,29.06775175644027,0.40485,0.29791666666666666
2025-09-15,C,SUR,SLOT_026,3,84.0,42.333333333333336,144.5,0.6666666666666666,29.06775175644027,0.40485,0.26458333333333334
2025-09-15,C,OESTE,SLOT_010,1,55.0,70.0,38.339,0.0,29.06775175644027,0.40485,0.14583333333333334
2025-09-15,C,NORTE,SLOT_022,1,95.0,126.0,61.873,0.0,29.06775175644027,0.40485,0.2625
2025-09-15,A,OESTE,SLOT_010,1,69.0,93.0,60.592,0.0,29.06775175644027,0.40485,0.19375
2025-09-15,A,SUR,SLOT_001,1,76.0,53.0,28.547,1.0,29.06775175644027,0.40485,0.11041666666666666
2025-09-15,A,SUR,SLOT_027,1,81.0,94.0,57.439,0.0,29.06775175644027,0.40485,0.19583333333333333
2025-09-15,B,NORTE,SLOT_019,1,101.0,66.0,53.546,0.0,29.06775175644027,0.40485,0.1375
2025-09-15,B,SUR,SLOT_008,1,59.0,38.0,55.349,0.0,29.06775175644027,0.40485,0.07916666666666666
2025-09-16,C,ESTE,SLOT_028,1,59.0,70.0,57.686,0.0,29.5626019417476,0.4045,0.14583333333333334
2025-09-16,A,OESTE,SLOT_002,2,54.5,26.5,80.53299999999999,0.5,29.5626019417476,0.4045,0.11041666666666666
2025-09-16,A,NORTE,SLOT_021,1,89.0,46.0,47.031,0.0,29.5626019417476,0.4045,0.09583333333333334
2025-09-16,B,ESTE,SLOT_016,1,71.0,22.0,49.732,0.0,29.5626019417476,0.4045,0.04583333333333333
2025-09-16,B,NORTE,SLOT_017,1,72.0,81.0,56.57,0.0,29.5626019417476,0.4045,0.16875
2025-09-17,C,OESTE,SLOT_009,2,84.5,29.5,101.649,0.0,28.364171322160182,0.39959999999999996,0.12291666666666666
2025-09-17,C,SUR,SLOT_005,2,88.5,58.0,94.766,0.5,28.364171322160182,0.39959999999999996,0.24166666666666667
2025-09-17,A,NORTE,SLOT_003,2,74.0,67.0,120.7,0.0,28.364171322160182,0.39959999999999996,0.2791666666666667
2025-09-17,A,SUR,SLOT_011,1,87.0,22.0,38.089,0.0,28.364171322160182,0.39959999999999996,0.04583333333333333
2025-09-17,B,SUR,SLOT_001,1,79.0,76.0,44.954,0.0,28.364171322160182,0.39959999999999996,0.15833333333333333
2025-09-18,C,NORTE,SLOT_032,1,62.0,36.0,43.978,0.0,27.748172888015755,0.3945,0.075
2025-09-18,A,ESTE,SLOT_028,1,75.0,81.0,70.752,0.0,27.748172888015755,0.3945,0.16875
2025-09-18,A,SUR,SLOT_008,1,67.0,34.0,62.109,0.0,27.748172888015755,0.3945,0.07083333333333333
2025-09-18,B,NORTE,SLOT_017,1,72.0,86.0,51.372,0.0,27.748172888015755,0.3945,0.17916666666666667
2025-09-18,B,SUR,SLOT_011,1,56.0,28.0,47.199,0.0,27.748172888015755,0.3945,0.058333333333333334
2025-09-18,B,ESTE,SLOT_029,1,90.0,26.0,46.664,0.0,27.748172888015755,0.3945,0.05416666666666667
2025-09-18,B,OESTE,SLOT_009,1,75.0,36.0,54.758,0.0,27.748172888015755,0.3945,0.075
2025-09-19,C,OESTE,SLOT_009,1,53.0,33.0,52.299,0.0,27.950739436619713,0.40115,0.06875
2025-09-19,C,SUR,SLOT_005,2,77.5,59.5,98.22200000000001,0.0,27.950739436619713,0.40115,0.24791666666666667
2025-09-19,A,NORTE,SLOT_013,1,114.0,106.0,50.34,0.0,27.950739436619713,0.40115,0.22083333333333333
2025-09-19,B,SUR,SLOT_011,1,118.0,38.0,45.595,0.0,27.950739436619713,0.40115,0.07916666666666666
2025-09-19,B,NORTE,SLOT_021,1,56.0,35.0,47.044,0.0,27.950739436619713,0.40115,0.07291666666666667
2025-09-20,C,OESTE,SLOT_014,1,73.0,65.0,67.791,0.0,28.40554528650646,0.4427999999999999,0.13541666666666666
2025-09-20,C,NORTE,SLOT_021,1,68.0,35.0,40.481,0.0,28.40554528650646,0.4427999999999999,0.07291666666666667
2025-09-20,C,SUR,SLOT_008,1,54.0,36.0,54.551,0.0,28.40554528650646,0.4427999999999999,0.075
2025-09-20,A,SUR,SLOT_025,1,111.0,58.0,55.843,0.0,28.40554528650646,0.4427999999999999,0.12083333333333333
2025-09-20,A,SUR,SLOT_007,1,56.0,47.0,45.545,0.0,28.40554528650646,0.4427999999999999,0.09791666666666667
2025-09-20,B,SUR,SLOT_025,1,42.0,36.0,48.805,0.0,28.40554528650646,0.4427999999999999,0.075
2025-09-20,B,SUR,SLOT_007,1,93.0,28.0,32.623,0.0,28.40554528650646,0.4427999999999999,0.058333333333333334
2025-09-21,C,SUR,SLOT_008,1,71.0,34.0,45.534,0.0,29.29765560165975,0.3921,0.07083333333333333
2025-09-21,A,SUR,SLOT_026,2,61.0,51.5,85.642,0.5,29.29765560165975,0.3921,0.21458333333333332
2025-09-21,A,ESTE,SLOT_029,2,65.0,39.0,75.46600000000001,0.5,29.29765560165975,0.3921,0.1625
2025-09-22,C,NORTE,SLOT_019,1,69.0,46.0,46.015,0.0,27.95385269121815,0.3174,0.09583333333333334
2025-09-22,C,ESTE,SLOT_020,1,77.0,53.0,51.4,0.0,27.95385269121815,0.3174,0.11041666666666666
2025-09-22,B,SUR,SLOT_001,1,55.0,79.0,35.833,1.0,27.95385269121815,0.3174,0.16458333333333333
2025-09-23,A,SUR,SLOT_001,1,46.0,85.0,56.347,0.0,29.175060869565243,0.3996,0.17708333333333334
2025-09-23,A,SUR,SLOT_027,1,49.0,75.0,37.171,0.0,29.175060869565243,0.3996,0.15625
2025-09-23,A,ESTE,SLOT_029,2,68.0,34.0,97.225,0.5,29.175060869565243,0.3996,0.14166666666666666
2025-09-23,A,NORTE,SLOT_024,1,64.0,89.0,56.777,0.0,29.175060869565243,0.3996,0.18541666666666667
2025-09-23,B,OESTE,SLOT_002,2,55.0,26.0,96.66499999999999,0.5,29.175060869565243,0.3996,0.10833333333333334
2025-09-23,B,SUR,SLOT_008,1,81.0,51.0,59.178,0.0,29.175060869565243,0.3996,0.10625
2025-09-24,C,SUR,SLOT_008,2,71.5,27.5,79.135,0.5,28.821915641476277,0.3937,0.11458333333333333
2025-09-24,C,ESTE,SLOT_020,1,80.0,51.0,45.491,0.0,28.821915641476277,0.3937,0.10625
2025-09-24,C,OESTE,SLOT_006,1,70.0,46.0,58.602,0.0,28.821915641476277,0.3937,0.09583333333333334
2025-09-24,A,NORTE,SLOT_023,1,71.0,83.0,61.723,0.0,28.821915641476277,0.3937,0.17291666666666666
2025-09-24,A,SUR,SLOT_031,2,54.5,49.0,77.93100000000001,0.0,28.821915641476277,0.3937,0.20416666666666666
2025-09-24,A,NORTE,SLOT_022,1,53.0,112.0,55.58,0.0,28.821915641476277,0.3937,0.23333333333333334
2025-09-24,B,NORTE,SLOT_021,1,41.0,42.0,30.831,1.0,28.821915641476277,0.3937,0.0875
2025-09-24,B,SUR,SLOT_012,1,89.0,44.0,57.628,0.0,28.821915641476277,0.3937,0.09166666666666666
2025-09-25,C,OESTE,SLOT_006,2,82.0,29.0,102.776,0.0,29.585217391304326,0.40295000000000003,0.12083333333333333
2025-09-25,C,SUR,SLOT_011,3,80.0,28.0,159.416,0.0,29.585217391304326,0.40295000000000003,0.175
2025-09-25,A,ESTE,SLOT_020,2,74.0,79.5,117.55,0.0,29.585217391304326,0.40295000000000003,0.33125
2025-09-25,B,NORTE,SLOT_013,1,84.0,96.0,41.606,0.0,29.585217391304326,0.40295000000000003,0.2
2025-09-26,C,OESTE,SLOT_006,2,63.5,33.0,90.987,0.0,28.023489148580968,0.317,0.1375
2025-09-26,C,SUR,SLOT_027,2,70.5,102.0,109.99799999999999,0.0,28.023489148580968,0.317,0.425
2025-09-26,C,SUR,SLOT_001,1,42.0,80.0,51.249,0.0,28.023489148580968,0.317,0.16666666666666666
2025-09-26,A,NORTE,SLOT_013,2,72.5,96.0,89.884,0.0,28.023489148580968,0.317,0.4
2025-09-26,A,OESTE,SLOT_010,2,69.5,92.5,100.21000000000001,0.5,28.023489148580968,0.317,0.3854166666666667
2025-09-26,B,NORTE,SLOT_024,1,47.0,97.0,49.01,0.0,28.023489148580968,0.317,0.20208333333333334
2025-09-27,C,OESTE,SLOT_006,1,82.0,26.0,32.809,0.0,27.877271028037388,0.3959,0.05416666666666667
2025-09-27,A,ESTE,SLOT_016,2,59.5,25.5,90.455,0.0,27.877271028037388,0.3959,0.10625
2025-09-27,A,SUR,SLOT_026,2,73.5,55.0,125.34299999999999,0.0,27.877271028037388,0.3959,0.22916666666666666
2025-09-27,B,OESTE,SLOT_002,1,47.0,28.0,39.536,0.0,27.877271028037388,0.3959,0.058333333333333334
2025-09-28,C,SUR,SLOT_030,1,47.0,22.0,21.482,0.0,28.146391509433965,0.3149,0.04583333333333333
2025-09-28,C,NORTE,SLOT_013,1,50.0,105.0,58.792,0.0,28.146391509433965,0.3149,0.21875
2025-09-28,A,ESTE,SLOT_016,2,48.0,36.0,121.34299999999999,0.0,28.146391509433965,0.3149,0.15
2025-09-28,A,SUR,SLOT_026,1,52.0,63.0,56.025,0.0,28.146391509433965,0.3149,0.13125
2025-09-28,A,OESTE,SLOT_009,1,66.0,32.0,46.704,0.0,28.146391509433965,0.3149,0.06666666666666667
2025-09-28,B,ESTE,SLOT_029,1,52.0,36.0,56.57,0.0,28.146391509433965,0.3149,0.075
2025-09-29,C,NORTE,SLOT_024,1,56.0,63.0,47.784,0.0,29.270045766590364,0.4432,0.13125
2025-09-29,A,NORTE,SLOT_032,2,61.0,51.0,112.251,0.0,29.270045766590364,0.4432,0.2125
2025-09-30,C,ESTE,SLOT_004,2,58.5,43.0,109.169,0.0,27.90258474576273,0.4447,0.17916666666666667
2025-09-30,C,SUR,SLOT_012,2,83.5,33.0,69.828,0.0,27.90258474576273,0.4447,0.1375
2025-09-30,C,NORTE,SLOT_024,1,78.0,70.0,48.915,0.0,27.90258474576273,0.4447,0.14583333333333334
