fecha,turno,area,throughput_plan,throughput_real,throughput_gap,congestion_index,avg_wait_time,queue_pressure_score,slot_utilization,yard_occupancy_rate,bottleneck_density,dispatch_risk_density,operational_stress_score,headcount_proxy,absentismo_proxy,productividad_turno_indice,presion_operativa_indice,overtime_flag
2025-04-23,C,PRODUCCION,32,51,19,0.0,109.45098039215686,0.0,0.0,0.0,0.0,0.4323529411764706,19.11109,97.0,0.1053,0.6569,0.7406,true
2025-04-24,A,PRODUCCION,53,41,-12,0.0,89.4390243902439,0.0,0.0,0.0,0.0,0.42804878048780487,12.095625,110.0,0.1149,0.913,0.6375,true
2025-04-24,B,PRODUCCION,56,47,-9,0.0,138.80851063829786,0.0,0.0,0.0,0.0,0.45,9.10296,107.0,0.1155,0.8308,0.6864,true
2025-04-24,C,PRODUCCION,40,44,4,0.0,117.79545454545455,0.0,0.0,0.0,0.0,0.4397727272727273,4.106515,91.0,0.0635,0.819,0.7101,false
2025-04-25,A,PRODUCCION,58,40,-18,0.0,114.425,0.0,0.0,0.0,0.0,0.45,18.10752,112.0,0.0802,0.8964,0.7168,false
2025-04-25,B,PRODUCCION,58,35,-23,0.0,106.34285714285714,0.0,0.0,0.0,0.0,0.43714285714285717,23.099420000000002,107.0,0.1128,0.8434,0.6628,true
2025-04-26,A,PRODUCCION,53,38,-15,0.0,120.07894736842105,0.0,0.0,0.0,0.0,0.4263157894736842,15.104925,102.0,0.1021,0.8525,0.6995,false
2025-04-26,B,PRODUCCION,45,51,6,0.0,122.01960784313725,0.0,0.0,0.0,0.0,0.4323529411764706,6.093254999999999,104.0,0.0973,0.8845,0.6217,false
2025-04-26,C,PRODUCCION,32,50,18,0.0,107.78,0.0,0.0,0.0,0.0,0.405,18.10578,76.0,0.0869,0.7699,0.7052,false
2025-04-27,A,PRODUCCION,63,45,-18,0.0,125.75555555555556,0.0,0.0,0.0,0.0,0.45,18.09639,105.0,0.089,0.907,0.6426,false
2025-04-27,B,PRODUCCION,46,39,-7,0.0,102.94871794871794,0.0,0.0,0.0,0.0,0.45,7.1012650000000015,85.0,0.1101,0.9439,0.6751,true
2025-04-27,C,PRODUCCION,31,36,5,0.0,104.91666666666667,0.0,0.0,0.0,0.0,0.4375,5.111975,71.0,0.1083,0.8033,0.7465,true
2025-04-28,A,PRODUCCION,63,46,-17,0.0,102.08695652173913,0.0,0.0,0.0,0.0,0.41086956521739126,17.108525000000004,109.0,0.0932,0.8821,0.7235,true
2025-04-28,B,PRODUCCION,58,36,-22,0.0,105.05555555555556,0.0,0.0,0.0,0.0,0.3875,22.099615,94.0,0.0985,0.8764,0.6641,false
2025-04-28,C,PRODUCCION,46,37,-9,0.0,103.4054054054054,0.0,0.0,0.0,0.0,0.41351351351351356,9.121035,89.0,0.1099,0.8213,0.8069,true
2025-04-29,A,PRODUCCION,76,46,-30,0.0,106.78260869565217,0.0,0.0,0.0,0.0,0.4206521739130435,25.105855,122.0,0.0681,0.9977,0.7057,false
2025-04-29,B,PRODUCCION,52,28,-24,0.0,94.67857142857143,0.0,0.0,0.0,0.0,0.4017857142857143,24.10278,105.0,0.0822,0.797,0.6852,false
2025-04-29,C,PRODUCCION,46,53,7,0.0,95.20754716981132,0.0,0.0,0.0,0.0,0.4160377358490566,7.115395,87.0,0.1112,0.7811,0.7693,true
2025-04-30,A,PRODUCCION,51,48,-3,0.0,120.60416666666667,0.0,0.0,0.0,0.0,0.43125,3.0985199999999997,122.0,0.1159,0.8667,0.6568,true
2025-04-30,B,PRODUCCION,62,48,-14,0.0,87.91666666666667,0.0,0.0,0.0,0.0,0.38437499999999997,14.085935000000003,106.0,0.0759,0.8745,0.5729,false
2025-04-30,C,PRODUCCION,47,40,-7,0.0,107.225,0.0,0.0,0.0,0.0,0.43875,7.12078,94.0,0.0908,0.8161,0.8052,true
2025-05-01,A,PRODUCCION,55,43,-12,0.0,100.48837209302326,0.0,0.0,0.0,0.0,0.4290697674418605,12.097319999999998,107.0,0.101,0.8788,0.6488,false
2025-05-01,B,PRODUCCION,56,45,-11,0.0,109.4888888888889,0.0,0.0,0.0,0.0,0.44,11.096449999999999,106.0,0.1132,0.8594,0.643,true
2025-05-01,C,PRODUCCION,53,53,0,0.0,105.9245283018868,0.0,0.0,0.0,0.0,0.4330188679245283,0.10900499999999999,79.0,0.1122,0.7915,0.7267,true
2025-05-02,B,PRODUCCION,55,62,7,0.0,120.33870967741936,0.0,0.0,0.0,0.0,0.42822580645161296,7.104775000000001,115.0,0.0993,0.8471,0.6985,false
2025-05-02,C,PRODUCCION,38,55,17,0.0,126.05454545454545,0.0,0.0,0.0,0.0,0.44181818181818183,17.102255000000003,90.0,0.0998,0.7413,0.6817,false
2025-05-03,A,PRODUCCION,47,45,-2,0.0,140.86666666666667,0.0,0.0,0.0,0.0,0.44,2.10095,111.0,0.0974,0.9134,0.673,false
2025-05-03,B,PRODUCCION,62,35,-27,0.0,135.94285714285715,0.0,0.0,0.0,0.0,0.43714285714285717,25.103979999999996,93.0,0.1069,0.8711,0.6932,false
2025-05-03,C,PRODUCCION,40,32,-8,0.0,174.625,0.0,0.0,0.0,0.0,0.45,8.12066,81.0,0.0994,0.785,0.8044,true
2025-05-04,A,PRODUCCION,63,40,-23,0.0,129.475,0.0,0.0,0.0,0.0,0.43875,23.09795,111.0,0.1083,0.8358,0.653,false
2025-05-04,B,PRODUCCION,63,41,-22,0.0,135.46341463414635,0.0,0.0,0.0,0.0,0.42804878048780487,22.091995,90.0,0.1001,0.9058,0.6133,false
2025-05-04,C,PRODUCCION,22,50,28,0.0,128.2,0.0,0.0,0.0,0.0,0.45,25.110325,73.0,0.1064,0.8196,0.7355,true
2025-05-05,A,PRODUCCION,61,43,-18,0.0,132.53488372093022,0.0,0.0,0.0,0.0,0.43953488372093025,18.0984,116.0,0.0959,0.8769,0.656,false
2025-05-05,B,PRODUCCION,55,39,-16,0.0,158.30769230769232,0.0,0.0,0.0,0.0,0.45,16.101399999999998,103.0,0.0966,0.8623,0.676,false
2025-05-06,A,PRODUCCION,64,37,-27,0.0,155.0,0.0,0.0,0.0,0.0,0.43783783783783786,25.10866,122.0,0.0931,0.8844,0.7244,true
2025-05-06,B,PRODUCCION,64,45,-19,0.0,141.8,0.0,0.0,0.0,0.0,0.45,19.114,104.0,0.093,0.8612,0.76,true
2025-05-06,C,PRODUCCION,38,50,12,0.0,140.72,0.0,0.0,0.0,0.0,0.45,12.12246,92.0,0.09,0.7936,0.8164,true
2025-05-07,A,PRODUCCION,83,33,-50,0.0,119.15151515151516,0.0,0.0,0.0,0.0,0.4227272727272728,25.090165,114.0,0.0842,0.9486,0.6011,false
2025-05-07,B,PRODUCCION,54,52,-2,0.0,125.65384615384616,0.0,0.0,0.0,0.0,0.42403846153846153,2.10176,102.0,0.085,0.942,0.6784,false
2025-05-07,C,PRODUCCION,41,42,1,0.0,159.73809523809524,0.0,0.0,0.0,0.0,0.45,1.10938,94.0,0.0925,0.768,0.7292,true
2025-05-08,A,PRODUCCION,71,47,-24,0.0,129.59574468085106,0.0,0.0,0.0,0.0,0.4308510638297873,24.107879999999998,95.0,0.106,0.9099,0.7192,false
2025-05-08,B,PRODUCCION,67,51,-16,0.0,118.50980392156863,0.0,0.0,0.0,0.0,0.45,16.105885,109.0,0.0864,0.8809,0.7059,false
2025-05-09,A,PRODUCCION,82,45,-37,0.0,137.24444444444444,0.0,0.0,0.0,0.0,0.44,25.1119,111.0,0.0973,0.9091,0.746,true
2025-05-09,B,PRODUCCION,65,53,-12,0.0,119.98113207547169,0.0,0.0,0.0,0.0,0.42452830188679247,12.097005,109.0,0.0719,0.8544,0.6467,false
2025-05-09,C,PRODUCCION,39,50,11,0.0,127.52,0.0,0.0,0.0,0.0,0.441,11.101085,84.0,0.1097,0.735,0.6739,false
2025-05-10,A,PRODUCCION,56,38,-18,0.0,101.39473684210526,0.0,0.0,0.0,0.0,0.4263157894736842,18.102195,91.0,0.0961,0.9148,0.6813,false
2025-05-10,B,PRODUCCION,29,52,23,0.0,129.28846153846155,0.0,0.0,0.0,0.0,0.4326923076923077,23.109755,82.0,0.128,0.7491,0.7317,true
2025-05-11,B,PRODUCCION,55,39,-16,0.0,128.82051282051282,0.0,0.0,0.0,0.0,0.43846153846153846,16.093435,88.0,0.1249,0.8445,0.6229,true
2025-05-11,C,PRODUCCION,33,49,16,0.0,133.0408163265306,0.0,0.0,0.0,0.0,0.4316326530612245,16.1095,77.0,0.1086,0.7676,0.73,true
2025-05-12,A,PRODUCCION,64,30,-34,0.0,95.9,0.0,0.0,0.0,0.0,0.45,25.104084999999998,122.0,0.1092,0.8925,0.6939,false
2025-05-12,B,PRODUCCION,73,47,-26,0.0,115.85106382978724,0.0,0.0,0.0,0.0,0.40212765957446805,25.10161,117.0,0.0873,0.9064,0.6774,false
2025-05-12,C,PRODUCCION,30,41,11,0.0,111.97560975609755,0.0,0.0,0.0,0.0,0.43902439024390244,11.106185,79.0,0.0786,0.8224,0.7079,false
2025-05-13,A,PRODUCCION,56,38,-18,0.0,112.21052631578948,0.0,0.0,0.0,0.0,0.43815789473684214,18.113609999999998,98.0,0.1463,0.8198,0.7574,true
2025-05-13,B,PRODUCCION,65,52,-13,0.0,108.88461538461539,0.0,0.0,0.0,0.0,0.42403846153846153,13.107099999999999,108.0,0.1295,0.8758,0.714,true
2025-05-13,C,PRODUCCION,51,50,-1,0.0,111.92,0.0,0.0,0.0,0.0,0.41400000000000003,1.1131,86.0,0.0789,0.7442,0.754,true
2025-05-14,A,PRODUCCION,54,47,-7,0.0,106.08510638297872,0.0,0.0,0.0,0.0,0.42127659574468085,7.109365,109.0,0.0943,0.9092,0.7291,true
2025-05-14,B,PRODUCCION,63,38,-25,0.0,139.60526315789474,0.0,0.0,0.0,0.0,0.45,25.110234999999996,102.0,0.0959,0.8713,0.7349,true
2025-05-14,C,PRODUCCION,45,43,-2,0.0,91.09302325581395,0.0,0.0,0.0,0.0,0.4186046511627907,2.12018,90.0,0.1122,0.7869,0.8012,true
2025-05-15,A,PRODUCCION,70,40,-30,0.0,132.35,0.0,0.0,0.0,0.0,0.4275,25.113609999999998,107.0,0.1078,0.8858,0.7574,true
2025-05-15,B,PRODUCCION,59,42,-17,0.0,111.66666666666667,0.0,0.0,0.0,0.0,0.42857142857142855,17.10005,102.0,0.1063,0.8247,0.667,false
2025-05-16,A,PRODUCCION,62,46,-16,0.0,162.02173913043478,0.0,0.0,0.0,0.0,0.45,16.09957,103.0,0.0919,0.8829,0.6638,false
2025-05-16,B,PRODUCCION,36,44,8,0.0,156.36363636363637,0.0,0.0,0.0,0.0,0.4193181818181818,8.114450000000001,104.0,0.1155,0.7703,0.763,true
2025-05-17,A,PRODUCCION,52,33,-19,0.0,145.72727272727272,0.0,0.0,0.0,0.0,0.4363636363636364,19.10278,102.0,0.1027,0.8499,0.6852,false
2025-05-17,B,PRODUCCION,55,38,-17,0.0,145.39473684210526,0.0,0.0,0.0,0.0,0.45,17.10113,93.0,0.1059,0.9298,0.6742,false
2025-05-18,A,PRODUCCION,52,48,-4,0.0,124.625,0.0,0.0,0.0,0.0,0.440625,4.100665,108.0,0.121,0.8943,0.6711,true
2025-05-18,B,PRODUCCION,46,31,-15,0.0,148.61290322580646,0.0,0.0,0.0,0.0,0.45,15.098790000000001,90.0,0.1096,0.8716,0.6586,false
2025-05-18,C,PRODUCCION,37,30,-7,0.0,143.4,0.0,0.0,0.0,0.0,0.45,7.110715000000001,78.0,0.1314,0.7545,0.7381,true
2025-05-19,A,PRODUCCION,73,36,-37,0.0,121.22222222222223,0.0,0.0,0.0,0.0,0.45,25.096914999999996,115.0,0.0809,0.9517,0.6461,false
2025-05-19,B,PRODUCCION,52,41,-11,0.0,129.5121951219512,0.0,0.0,0.0,0.0,0.43902439024390244,11.102105,114.0,0.0883,0.892,0.6807,false
2025-05-19,C,PRODUCCION,28,38,10,0.0,126.94736842105263,0.0,0.0,0.0,0.0,0.43815789473684214,10.116610000000001,94.0,0.0934,0.7624,0.7774,true
2025-05-20,A,PRODUCCION,79,41,-38,0.0,127.17073170731707,0.0,0.0,0.0,0.0,0.45,25.115140000000004,116.0,0.108,0.8786,0.7676,true
2025-05-20,B,PRODUCCION,48,54,6,0.0,112.03703703703704,0.0,0.0,0.0,0.0,0.4416666666666667,6.115379999999999,105.0,0.0793,0.905,0.7692,true
2025-05-21,B,PRODUCCION,62,41,-21,0.0,151.09756097560975,0.0,0.0,0.0,0.0,0.43902439024390244,21.12051,114.0,0.1377,0.881,0.8034,true
2025-05-22,A,PRODUCCION,61,40,-21,0.0,151.65,0.0,0.0,0.0,0.0,0.45,21.111195,113.0,0.1341,0.845,0.7413,true
2025-05-22,B,PRODUCCION,62,38,-24,0.0,143.97368421052633,0.0,0.0,0.0,0.0,0.45,24.105584999999998,112.0,0.1165,0.8224,0.7039,true
2025-05-22,C,PRODUCCION,43,41,-2,0.0,149.29268292682926,0.0,0.0,0.0,0.0,0.43902439024390244,2.120975,98.0,0.0724,0.7772,0.8065,true
2025-05-23,A,PRODUCCION,70,48,-22,0.0,161.0,0.0,0.0,0.0,0.0,0.45,22.106575,113.0,0.076,0.9514,0.7105,false
2025-05-23,B,PRODUCCION,67,45,-22,0.0,129.6888888888889,0.0,0.0,0.0,0.0,0.44,22.108105000000002,112.0,0.1146,0.8079,0.7207,true
2025-05-23,C,PRODUCCION,42,48,6,0.0,140.6875,0.0,0.0,0.0,0.0,0.45,6.1164,89.0,0.0881,0.7156,0.776,true
2025-05-24,B,PRODUCCION,57,42,-15,0.0,129.57142857142858,0.0,0.0,0.0,0.0,0.45,15.101475,94.0,0.1392,0.8472,0.6765,true
2025-05-24,C,PRODUCCION,34,43,9,0.0,120.32558139534883,0.0,0.0,0.0,0.0,0.43953488372093025,9.105194999999998,79.0,0.104,0.755,0.7013,false
2025-05-25,A,PRODUCCION,60,27,-33,0.0,132.03703703703704,0.0,0.0,0.0,0.0,0.4333333333333333,25.110490000000002,90.0,0.1526,0.8167,0.7366,true
2025-05-25,B,PRODUCCION,53,57,4,0.0,150.66666666666666,0.0,0.0,0.0,0.0,0.45,4.10668,90.0,0.1126,0.7747,0.7112,true
2025-05-25,C,PRODUCCION,24,37,13,0.0,152.56756756756758,0.0,0.0,0.0,0.0,0.45,13.110505,84.0,0.1237,0.6907,0.7367,true
2025-05-26,A,PRODUCCION,50,38,-12,0.0,149.81578947368422,0.0,0.0,0.0,0.0,0.45,12.09831,118.0,0.0753,0.8807,0.6554,false
2025-05-26,B,PRODUCCION,63,34,-29,0.0,137.38235294117646,0.0,0.0,0.0,0.0,0.43676470588235294,25.111869999999996,114.0,0.1003,0.8121,0.7458,true
2025-05-26,C,PRODUCCION,27,41,14,0.0,169.26829268292684,0.0,0.0,0.0,0.0,0.45,14.118245000000002,81.0,0.0717,0.7558,0.7883,true
2025-05-27,A,PRODUCCION,75,45,-30,0.0,140.06666666666666,0.0,0.0,0.0,0.0,0.45,25.1035,108.0,0.1024,0.8847,0.69,false
2025-05-27,B,PRODUCCION,65,27,-38,0.0,108.88888888888889,0.0,0.0,0.0,0.0,0.4333333333333333,25.105929999999997,114.0,0.0839,0.8629,0.7062,false
2025-05-27,C,PRODUCCION,37,37,0,0.0,131.9189189189189,0.0,0.0,0.0,0.0,0.42567567567567566,0.10796999999999998,86.0,0.1147,0.7461,0.7198,true
2025-05-28,A,PRODUCCION,61,40,-21,0.0,103.5,0.0,0.0,0.0,0.0,0.4275,21.108735,115.0,0.1116,0.9033,0.7249,true
2025-05-28,B,PRODUCCION,53,52,-1,0.0,100.4423076923077,0.0,0.0,0.0,0.0,0.4326923076923077,1.10653,108.0,0.0965,0.8319,0.7102,false
2025-05-29,A,PRODUCCION,61,50,-11,0.0,120.34,0.0,0.0,0.0,0.0,0.41400000000000003,11.10923,113.0,0.101,0.8091,0.7282,true
2025-05-29,B,PRODUCCION,52,44,-8,0.0,134.0681818181818,0.0,0.0,0.0,0.0,0.45,8.10365,106.0,0.1103,0.8911,0.691,true
2025-05-29,C,PRODUCCION,43,43,0,0.0,107.69767441860465,0.0,0.0,0.0,0.0,0.4081395348837209,0.11513999999999999,81.0,0.1052,0.7752,0.7676,true
2025-05-30,A,PRODUCCION,62,32,-30,0.0,131.78125,0.0,0.0,0.0,0.0,0.421875,25.103485,119.0,0.0801,0.9006,0.6899,false
2025-05-31,A,PRODUCCION,61,44,-17,0.0,156.77272727272728,0.0,0.0,0.0,0.0,0.42954545454545456,17.096735000000002,95.0,0.1465,0.8921,0.6449,true
2025-05-31,B,PRODUCCION,52,32,-20,0.0,102.8125,0.0,0.0,0.0,0.0,0.36562500000000003,20.109650000000002,95.0,0.1003,0.8395,0.731,true
2025-05-31,C,PRODUCCION,43,34,-9,0.0,176.91176470588235,0.0,0.0,0.0,0.0,0.45,9.12048,71.0,0.1303,0.6992,0.8032,true
2025-06-01,A,PRODUCCION,62,50,-12,0.0,116.72,0.0,0.0,0.0,0.0,0.405,12.094289999999999,105.0,0.1094,0.9037,0.6286,false
2025-06-01,B,PRODUCCION,47,40,-7,0.0,110.525,0.0,0.0,0.0,0.0,0.43875,7.10452,97.0,0.1598,0.8121,0.6968,true
2025-06-01,C,PRODUCCION,33,41,8,0.0,142.3658536585366,0.0,0.0,0.0,0.0,0.41707317073170735,8.117090000000001,81.0,0.116,0.7565,0.7806,true
2025-06-02,A,PRODUCCION,60,38,-22,0.0,125.97368421052632,0.0,0.0,0.0,0.0,0.45,22.113025,112.0,0.094,0.863,0.7535,true
2025-06-02,B,PRODUCCION,51,44,-7,0.0,123.43181818181819,0.0,0.0,0.0,0.0,0.4193181818181818,7.109890000000001,109.0,0.1044,0.8448,0.7326,true
2025-06-02,C,PRODUCCION,39,31,-8,0.0,112.70967741935483,0.0,0.0,0.0,0.0,0.4064516129032258,8.11715,75.0,0.0706,0.7782,0.781,true
2025-06-03,A,PRODUCCION,54,36,-18,0.0,156.61111111111111,0.0,0.0,0.0,0.0,0.45,18.102,113.0,0.1434,0.8342,0.68,true
2025-06-03,C,PRODUCCION,41,34,-7,0.0,111.11764705882354,0.0,0.0,0.0,0.0,0.45,7.12117,78.0,0.0961,0.7812,0.8078,true
2025-06-04,A,PRODUCCION,58,41,-17,0.0,144.4390243902439,0.0,0.0,0.0,0.0,0.43902439024390244,17.10092,107.0,0.1129,0.8232,0.6728,true
2025-06-04,B,PRODUCCION,56,44,-12,0.0,130.3181818181818,0.0,0.0,0.0,0.0,0.4397727272727273,12.106349999999999,120.0,0.0771,0.8811,0.709,false
2025-06-04,C,PRODUCCION,48,41,-7,0.0,133.4878048780488,0.0,0.0,0.0,0.0,0.42804878048780487,7.114825000000001,90.0,0.1209,0.7309,0.7655,true
2025-06-06,B,PRODUCCION,68,39,-29,0.0,124.25641025641026,0.0,0.0,0.0,0.0,0.43846153846153846,25.120884999999998,104.0,0.1328,0.8076,0.8059,true
2025-06-07,A,PRODUCCION,50,27,-23,0.0,154.44444444444446,0.0,0.0,0.0,0.0,0.4333333333333333,23.099885,97.0,0.1245,0.8954,0.6659,true
2025-06-07,B,PRODUCCION,36,49,13,0.0,145.73469387755102,0.0,0.0,0.0,0.0,0.45,13.108179999999999,91.0,0.1511,0.7594,0.7212,true
2025-06-08,A,PRODUCCION,62,47,-15,0.0,174.5531914893617,0.0,0.0,0.0,0.0,0.45,15.116489999999999,105.0,0.0991,0.9283,0.7766,true
2025-06-08,B,PRODUCCION,55,36,-19,0.0,154.88888888888889,0.0,0.0,0.0,0.0,0.4375,19.105495,89.0,0.1315,0.8725,0.7033,true
2025-06-08,C,PRODUCCION,24,48,24,0.0,156.66666666666666,0.0,0.0,0.0,0.0,0.440625,24.120825,81.0,0.1443,0.7531,0.8055,true
2025-06-09,A,PRODUCCION,71,23,-48,0.0,119.69565217391305,0.0,0.0,0.0,0.0,0.43043478260869567,25.11139,116.0,0.0761,0.8983,0.7426,true
2025-06-09,B,PRODUCCION,57,34,-23,0.0,149.73529411764707,0.0,0.0,0.0,0.0,0.43676470588235294,23.114615,104.0,0.0808,0.8087,0.7641,true
2025-06-10,A,PRODUCCION,77,41,-36,0.0,150.8780487804878,0.0,0.0,0.0,0.0,0.4060975609756098,25.120569999999997,118.0,0.0797,0.8614,0.8038,true
2025-06-10,B,PRODUCCION,64,44,-20,0.0,125.93181818181819,0.0,0.0,0.0,0.0,0.45,20.11454,112.0,0.1256,0.8187,0.7636,true
2025-06-11,A,PRODUCCION,55,38,-17,0.0,109.5,0.0,0.0,0.0,0.0,0.4144736842105263,17.110310000000002,101.0,0.1264,0.8574,0.7354,true
2025-06-11,B,PRODUCCION,62,52,-10,0.0,118.78846153846153,0.0,0.0,0.0,0.0,0.44134615384615383,10.116700000000002,107.0,0.1139,0.808,0.778,true
2025-06-11,C,PRODUCCION,45,40,-5,0.0,133.1,0.0,0.0,0.0,0.0,0.43875,5.1228050000000005,91.0,0.0881,0.7525,0.8187,true
2025-06-12,A,PRODUCCION,64,35,-29,0.0,163.34285714285716,0.0,0.0,0.0,0.0,0.43714285714285717,25.114975,113.0,0.0856,0.9476,0.7665,true
2025-06-12,B,PRODUCCION,61,44,-17,0.0,110.20454545454545,0.0,0.0,0.0,0.0,0.4193181818181818,17.118875,96.0,0.1119,0.827,0.7925,true
2025-06-13,A,PRODUCCION,71,34,-37,0.0,121.1470588235294,0.0,0.0,0.0,0.0,0.4235294117647059,25.122145,124.0,0.0922,0.8823,0.8143,true
2025-06-13,B,PRODUCCION,54,34,-20,0.0,156.23529411764707,0.0,0.0,0.0,0.0,0.45,20.102315,102.0,0.1111,0.8463,0.6821,true
2025-06-14,A,PRODUCCION,52,37,-15,0.0,177.24324324324326,0.0,0.0,0.0,0.0,0.45,15.115725,100.0,0.1113,0.8654,0.7715,true
2025-06-14,B,PRODUCCION,39,42,3,0.0,165.6904761904762,0.0,0.0,0.0,0.0,0.45,3.107385,101.0,0.136,0.8048,0.7159,true
2025-06-15,A,PRODUCCION,53,39,-14,0.0,173.23076923076923,0.0,0.0,0.0,0.0,0.45,14.11028,103.0,0.12,0.8641,0.7352,true
2025-06-15,B,PRODUCCION,41,35,-6,0.0,161.9142857142857,0.0,0.0,0.0,0.0,0.43714285714285717,6.099435,91.0,0.1734,0.7594,0.6629,true
2025-06-16,A,PRODUCCION,54,40,-14,0.0,206.9,0.0,0.0,0.0,0.0,0.45,14.11511,117.0,0.1163,0.8722,0.7674,true
2025-06-16,B,PRODUCCION,60,27,-33,0.0,164.85185185185185,0.0,0.0,0.0,0.0,0.45,25.11331,105.0,0.0994,0.821,0.7554,true
2025-06-17,A,PRODUCCION,65,32,-33,0.0,133.4375,0.0,0.0,0.0,0.0,0.4078125,25.113235,107.0,0.1093,0.8428,0.7549,true
2025-06-17,B,PRODUCCION,38,36,-2,0.0,108.80555555555556,0.0,0.0,0.0,0.0,0.45,2.1229999999999998,97.0,0.1218,0.8584,0.82,true
2025-06-18,A,PRODUCCION,69,26,-43,0.0,144.6153846153846,0.0,0.0,0.0,0.0,0.45,25.11817,108.0,0.0914,0.871,0.7878,true
2025-06-18,B,PRODUCCION,49,37,-12,0.0,160.21621621621622,0.0,0.0,0.0,0.0,0.45,12.109964999999999,103.0,0.0975,0.846,0.7331,true
2025-06-19,A,PRODUCCION,60,34,-26,0.0,145.2941176470588,0.0,0.0,0.0,0.0,0.45,25.107865,107.0,0.1154,0.8314,0.7191,true
2025-06-19,B,PRODUCCION,64,34,-30,0.0,146.1764705882353,0.0,0.0,0.0,0.0,0.4235294117647059,25.122984999999996,107.0,0.0864,0.8722,0.8199,true
2025-06-20,A,PRODUCCION,79,28,-51,0.0,144.67857142857142,0.0,0.0,0.0,0.0,0.45,25.12027,109.0,0.1346,0.8594,0.8018,true
2025-06-20,B,PRODUCCION,60,34,-26,0.0,175.0,0.0,0.0,0.0,0.0,0.45,25.111255,102.0,0.12,0.7609,0.7417,true
2025-06-20,C,PRODUCCION,29,30,1,0.0,136.36666666666667,0.0,0.0,0.0,0.0,0.45,1.1147500000000001,86.0,0.1066,0.7388,0.765,true
2025-06-21,A,PRODUCCION,54,41,-13,0.0,152.5121951219512,0.0,0.0,0.0,0.0,0.45,13.10959,98.0,0.1331,0.8246,0.7306,true
2025-06-21,B,PRODUCCION,34,37,3,0.0,176.45945945945945,0.0,0.0,0.0,0.0,0.45,3.11139,77.0,0.1458,0.7741,0.7426,true
2025-06-22,A,PRODUCCION,61,30,-31,0.0,196.5,0.0,0.0,0.0,0.0,0.45,25.10752,97.0,0.1363,0.8025,0.7168,true
2025-06-22,B,PRODUCCION,49,34,-15,0.0,166.0,0.0,0.0,0.0,0.0,0.43676470588235294,15.119939999999998,97.0,0.0875,0.8393,0.7996,true
2025-06-23,B,PRODUCCION,50,41,-9,0.0,176.1951219512195,0.0,0.0,0.0,0.0,0.45,9.11574,104.0,0.1052,0.8159,0.7716,true
2025-06-24,A,PRODUCCION,67,38,-29,0.0,173.60526315789474,0.0,0.0,0.0,0.0,0.45,25.110895,120.0,0.1138,0.8391,0.7393,true
2025-06-24,B,PRODUCCION,45,42,-3,0.0,172.04761904761904,0.0,0.0,0.0,0.0,0.45,3.1163399999999997,106.0,0.1251,0.818,0.7756,true
2025-06-24,C,PRODUCCION,47,41,-6,0.0,209.8048780487805,0.0,0.0,0.0,0.0,0.45,6.114315,87.0,0.1193,0.7628,0.7621,true
2025-06-26,A,PRODUCCION,75,34,-41,0.0,168.3235294117647,0.0,0.0,0.0,0.0,0.45,25.110280000000003,111.0,0.1064,0.8538,0.7352,true
2025-06-27,A,PRODUCCION,67,35,-32,0.0,159.4857142857143,0.0,0.0,0.0,0.0,0.45,25.11217,113.0,0.1031,0.8507,0.7478,true
2025-06-28,A,PRODUCCION,64,32,-32,0.0,151.78125,0.0,0.0,0.0,0.0,0.45,25.111765000000002,106.0,0.1273,0.9355,0.7451,true
2025-06-28,B,PRODUCCION,43,46,3,0.0,139.32608695652175,0.0,0.0,0.0,0.0,0.45,3.1073399999999998,79.0,0.1526,0.779,0.7156,true
2025-06-29,A,PRODUCCION,70,34,-36,0.0,164.5,0.0,0.0,0.0,0.0,0.45,25.113400000000002,99.0,0.1081,0.8712,0.756,true
2025-06-29,B,PRODUCCION,44,33,-11,0.0,162.96969696969697,0.0,0.0,0.0,0.0,0.45,11.115815,88.0,0.1424,0.8085,0.7721,true
2025-06-30,A,PRODUCCION,68,29,-39,0.0,129.82758620689654,0.0,0.0,0.0,0.0,0.45,25.11988,95.0,0.1575,0.832,0.7992,true
2025-06-30,B,PRODUCCION,66,29,-37,0.0,151.58620689655172,0.0,0.0,0.0,0.0,0.4344827586206897,25.116100000000003,114.0,0.0882,0.8855,0.774,true
2025-07-01,A,PRODUCCION,56,26,-30,0.0,164.84615384615384,0.0,0.0,0.0,0.0,0.45,25.112635,126.0,0.1297,0.8268,0.7509,true
2025-07-02,A,PRODUCCION,62,35,-27,0.0,175.94285714285715,0.0,0.0,0.0,0.0,0.45,25.110325,98.0,0.124,0.8046,0.7355,true
2025-07-02,B,PRODUCCION,69,43,-26,0.0,191.69767441860466,0.0,0.0,0.0,0.0,0.45,25.134835,114.0,0.0754,0.8828,0.8989,true
2025-07-04,A,PRODUCCION,85,43,-42,0.0,180.25581395348837,0.0,0.0,0.0,0.0,0.43953488372093025,25.12081,111.0,0.1327,0.9389,0.8054,true
2025-07-05,A,PRODUCCION,48,23,-25,0.0,194.7391304347826,0.0,0.0,0.0,0.0,0.45,25.11589,96.0,0.1414,0.8315,0.7726,true
2025-07-05,B,PRODUCCION,45,34,-11,0.0,164.11764705882354,0.0,0.0,0.0,0.0,0.45,11.11661,97.0,0.1276,0.7401,0.7774,true
