sesion_id,vehiculo_id,slot_id,inicio_sesion,fin_sesion,energia_entregada_kwh,tiempo_espera_previo_min,carga_interrumpida_flag,causa_interrupcion
SES_00015486,VEH_0041537,SLOT_024,2025-09-16 20:29:00,2025-09-16 22:00:00,43.468,55,0,SIN_INTERRUPCION
SES_00015483,VEH_0041538,SLOT_028,2025-09-16 20:59:00,2025-09-16 22:13:00,51.486,102,0,SIN_INTERRUPCION
SES_00015487,VEH_0041541,SLOT_026,2025-09-16 21:57:00,2025-09-16 22:45:00,57.541,78,0,SIN_INTERRUPCION
SES_00015491,VEH_0041545,SLOT_018,2025-09-16 21:59:00,2025-09-16 23:16:00,42.442,96,0,SIN_INTERRUPCION
SES_00015485,VEH_0041539,SLOT_027,2025-09-16 22:06:00,2025-09-16 23:28:00,52.021,82,0,SIN_INTERRUPCION
SES_00015489,VEH_0041551,SLOT_008,2025-09-16 22:10:00,2025-09-16 22:37:00,76.993,62,0,SIN_INTERRUPCION
SES_00015496,VEH_0041562,SLOT_016,2025-09-16 22:46:00,2025-09-16 23:13:00,40.048,57,0,SIN_INTERRUPCION
SES_00015488,VEH_0041547,SLOT_025,2025-09-16 23:01:00,2025-09-17 00:04:00,54.676,82,1,REASIGNACION_SLOT
SES_00015490,VEH_0041550,SLOT_019,2025-09-16 23:02:00,2025-09-17 00:05:00,38.434,44,1,FALLO_CONECTOR
SES_00015494,VEH_0041557,SLOT_031,2025-09-16 23:21:00,2025-09-17 00:57:00,72.663,53,0,SIN_INTERRUPCION
SES_00015493,VEH_0041548,SLOT_006,2025-09-16 23:23:00,2025-09-17 00:09:00,49.685,104,1,REASIGNACION_SLOT
SES_00015495,VEH_0041549,SLOT_003,2025-09-16 23:39:00,2025-09-17 01:07:00,67.103,73,0,SIN_INTERRUPCION
SES_00015500,VEH_0041561,SLOT_022,2025-09-16 23:47:00,2025-09-17 01:14:00,46.538,61,0,SIN_INTERRUPCION
SES_00015492,VEH_0041546,SLOT_007,2025-09-16 23:48:00,2025-09-17 00:23:00,35.879,99,0,SIN_INTERRUPCION
SES_00015497,VEH_0041553,SLOT_004,2025-09-17 00:23:00,2025-09-17 01:28:00,65.524,65,0,SIN_INTERRUPCION
SES_00015501,VEH_0041560,SLOT_013,2025-09-17 00:24:00,2025-09-17 01:39:00,35.399,64,0,SIN_INTERRUPCION
SES_00015503,VEH_0041563,SLOT_010,2025-09-17 00:39:00,2025-09-17 02:00:00,55.604,88,0,SIN_INTERRUPCION
SES_00015502,VEH_0041566,SLOT_030,2025-09-17 00:53:00,2025-09-17 01:31:00,65.612,94,0,SIN_INTERRUPCION
SES_00015499,VEH_0041577,SLOT_011,2025-09-17 00:54:00,2025-09-17 01:28:00,45.519,102,1,FALLO_CONECTOR
SES_00015505,VEH_0041568,SLOT_021,2025-09-17 01:18:00,2025-09-17 02:15:00,60.996,80,0,SIN_INTERRUPCION
SES_00015509,VEH_0041559,SLOT_029,2025-09-17 01:23:00,2025-09-17 02:15:00,45.113,61,0,SIN_INTERRUPCION
SES_00015517,VEH_0041578,SLOT_008,2025-09-17 01:30:00,2025-09-17 01:58:00,55.358,68,0,SIN_INTERRUPCION
SES_00015498,VEH_0041558,SLOT_014,2025-09-17 01:33:00,2025-09-17 02:17:00,42.872,81,0,SIN_INTERRUPCION
SES_00015504,VEH_0041573,SLOT_001,2025-09-17 01:35:00,2025-09-17 02:37:00,50.598,78,0,SIN_INTERRUPCION
SES_00015515,VEH_0041584,SLOT_024,2025-09-17 01:40:00,2025-09-17 02:50:00,43.729,81,0,SIN_INTERRUPCION
SES_00015511,VEH_0041572,SLOT_032,2025-09-17 01:41:00,2025-09-17 02:35:00,53.026,68,0,SIN_INTERRUPCION
SES_00015512,VEH_0041567,SLOT_023,2025-09-17 01:51:00,2025-09-17 02:52:00,37.103,80,0,SIN_INTERRUPCION
SES_00015506,VEH_0041587,SLOT_009,2025-09-17 01:58:00,2025-09-17 02:34:00,48.418,109,0,SIN_INTERRUPCION
SES_00015510,VEH_0041570,SLOT_002,2025-09-17 02:20:00,2025-09-17 02:56:00,66.145,107,0,SIN_INTERRUPCION
SES_00015508,VEH_0041575,SLOT_020,2025-09-17 02:26:00,2025-09-17 03:07:00,36.297,96,0,SIN_INTERRUPCION
SES_00015516,VEH_0041576,SLOT_028,2025-09-17 02:29:00,2025-09-17 03:43:00,56.657,96,0,SIN_INTERRUPCION
SES_00015522,VEH_0041589,SLOT_025,2025-09-17 02:52:00,2025-09-17 03:40:00,48.43,74,0,SIN_INTERRUPCION
SES_00015523,VEH_0041598,SLOT_006,2025-09-17 02:53:00,2025-09-17 03:27:00,58.739,82,0,SIN_INTERRUPCION
SES_00015507,VEH_0041564,SLOT_017,2025-09-17 02:57:00,2025-09-17 04:09:00,39.334,83,0,SIN_INTERRUPCION
SES_00015518,VEH_0041574,SLOT_026,2025-09-17 02:59:00,2025-09-17 03:42:00,38.804,78,0,SIN_INTERRUPCION
SES_00015529,VEH_0041590,SLOT_030,2025-09-17 03:08:00,2025-09-17 03:42:00,73.495,83,0,SIN_INTERRUPCION
SES_00015520,VEH_0041604,SLOT_018,2025-09-17 03:15:00,2025-09-17 04:23:00,39.996,81,0,SIN_INTERRUPCION
SES_00015513,VEH_0041579,SLOT_005,2025-09-17 03:16:00,2025-09-17 04:09:00,31.574,88,1,FALLO_CONECTOR
SES_00015519,VEH_0041580,SLOT_016,2025-09-17 03:21:00,2025-09-17 03:54:00,51.001,62,0,SIN_INTERRUPCION
SES_00015524,VEH_0041582,SLOT_019,2025-09-17 03:27:00,2025-09-17 04:32:00,61.919,66,0,SIN_INTERRUPCION
SES_00015521,VEH_0041581,SLOT_027,2025-09-17 03:33:00,2025-09-17 04:47:00,47.399,55,0,SIN_INTERRUPCION
SES_00015526,VEH_0041583,SLOT_031,2025-09-17 03:33:00,2025-09-17 04:33:00,65.222,69,0,SIN_INTERRUPCION
SES_00015527,VEH_0041596,SLOT_003,2025-09-17 03:35:00,2025-09-17 04:32:00,60.169,69,0,SIN_INTERRUPCION
SES_00015514,VEH_0041569,SLOT_012,2025-09-17 03:44:00,2025-09-17 04:26:00,49.694,105,0,SIN_INTERRUPCION
SES_00015525,VEH_0041588,SLOT_007,2025-09-17 03:55:00,2025-09-17 04:53:00,46.731,73,1,MICROCORTE_ENERGIA
SES_00015535,VEH_0041605,SLOT_029,2025-09-17 04:41:00,2025-09-17 05:18:00,55.492,76,0,SIN_INTERRUPCION
SES_00015531,VEH_0041595,SLOT_011,2025-09-17 04:45:00,2025-09-17 05:15:00,48.551,68,1,FALLO_CONECTOR
SES_00015532,VEH_0041616,SLOT_013,2025-09-17 04:45:00,2025-09-17 06:44:00,40.653,68,1,ALERTA_TERMICA
SES_00015528,VEH_0041609,SLOT_022,2025-09-17 04:47:00,2025-09-17 06:09:00,37.979,61,0,SIN_INTERRUPCION
SES_00015536,VEH_0041615,SLOT_021,2025-09-17 04:57:00,2025-09-17 06:06:00,55.351,86,0,SIN_INTERRUPCION
SES_00015530,VEH_0041600,SLOT_004,2025-09-17 05:14:00,2025-09-17 05:46:00,35.775,58,0,SIN_INTERRUPCION
SES_00015534,VEH_0041591,SLOT_008,2025-09-17 05:23:00,2025-09-17 05:57:00,62.764,91,0,SIN_INTERRUPCION
SES_00015537,VEH_0041597,SLOT_014,2025-09-17 05:26:00,2025-09-17 06:15:00,55.033,76,0,SIN_INTERRUPCION
SES_00015540,VEH_0041617,SLOT_032,2025-09-17 05:30:00,2025-09-17 06:19:00,53.842,51,0,SIN_INTERRUPCION
SES_00015533,VEH_0041602,SLOT_010,2025-09-17 05:37:00,2025-09-17 07:14:00,49.662,61,0,SIN_INTERRUPCION
SES_00015538,VEH_0041613,SLOT_009,2025-09-17 05:38:00,2025-09-17 06:01:00,53.231,60,0,SIN_INTERRUPCION
SES_00015541,VEH_0041607,SLOT_024,2025-09-17 06:02:00,2025-09-17 07:27:00,49.802,78,0,SIN_INTERRUPCION
SES_00015539,VEH_0041599,SLOT_001,2025-09-17 06:03:00,2025-09-17 08:08:00,74.732,85,0,SIN_INTERRUPCION
SES_00015544,VEH_0041620,SLOT_020,2025-09-17 06:04:00,2025-09-17 06:51:00,41.33,90,0,SIN_INTERRUPCION
SES_00015543,VEH_0041628,SLOT_002,2025-09-17 06:05:00,2025-09-17 06:27:00,31.122,59,0,SIN_INTERRUPCION
SES_00015542,VEH_0041610,SLOT_023,2025-09-17 06:09:00,2025-09-17 07:06:00,47.748,39,0,SIN_INTERRUPCION
SES_00015548,VEH_0041621,SLOT_025,2025-09-17 06:13:00,2025-09-17 06:52:00,36.73,79,0,SIN_INTERRUPCION
SES_00015549,VEH_0041619,SLOT_028,2025-09-17 06:15:00,2025-09-17 07:08:00,46.0,73,0,SIN_INTERRUPCION
SES_00015547,VEH_0041618,SLOT_026,2025-09-17 06:18:00,2025-09-17 07:01:00,43.263,59,0,SIN_INTERRUPCION
SES_00015545,VEH_0041627,SLOT_006,2025-09-17 06:27:00,2025-09-17 06:56:00,52.472,42,1,MICROCORTE_ENERGIA
SES_00015550,VEH_0041623,SLOT_016,2025-09-17 06:31:00,2025-09-17 07:00:00,46.091,67,1,FALLO_CONECTOR
SES_00015557,VEH_0041626,SLOT_003,2025-09-17 06:32:00,2025-09-17 07:38:00,52.657,57,0,SIN_INTERRUPCION
SES_00015551,VEH_0041612,SLOT_005,2025-09-17 06:42:00,2025-09-17 07:37:00,50.069,48,0,SIN_INTERRUPCION
SES_00015558,VEH_0041601,SLOT_027,2025-09-17 06:50:00,2025-09-17 08:12:00,31.715,53,1,MICROCORTE_ENERGIA
SES_00015552,VEH_0041625,SLOT_017,2025-09-17 06:53:00,2025-09-17 08:32:00,56.168,79,0,SIN_INTERRUPCION
SES_00015546,VEH_0041603,SLOT_030,2025-09-17 07:03:00,2025-09-17 07:41:00,34.129,86,1,MICROCORTE_ENERGIA
SES_00015553,VEH_0041624,SLOT_012,2025-09-17 07:04:00,2025-09-17 07:41:00,59.067,82,0,SIN_INTERRUPCION
SES_00015560,VEH_0041606,SLOT_011,2025-09-17 07:34:00,2025-09-17 07:56:00,38.089,87,0,SIN_INTERRUPCION
SES_00015556,VEH_0041632,SLOT_018,2025-09-17 07:51:00,2025-09-17 09:43:00,59.31,74,0,SIN_INTERRUPCION
SES_00015559,VEH_0041636,SLOT_007,2025-09-17 07:58:00,2025-09-17 08:28:00,55.117,80,0,SIN_INTERRUPCION
SES_00015555,VEH_0041630,SLOT_031,2025-09-17 08:13:00,2025-09-17 08:51:00,31.09,106,0,SIN_INTERRUPCION
SES_00015562,VEH_0041635,SLOT_004,2025-09-17 08:37:00,2025-09-17 09:19:00,29.647,72,1,REASIGNACION_SLOT
SES_00015563,VEH_0041633,SLOT_008,2025-09-17 08:42:00,2025-09-17 09:04:00,60.617,61,0,SIN_INTERRUPCION
SES_00015554,VEH_0041629,SLOT_019,2025-09-17 08:50:00,2025-09-17 09:25:00,40.341,89,0,SIN_INTERRUPCION
SES_00015561,VEH_0041637,SLOT_029,2025-09-17 08:55:00,2025-09-17 09:45:00,61.001,94,0,SIN_INTERRUPCION
SES_00015566,VEH_0041645,SLOT_022,2025-09-17 09:00:00,2025-09-17 10:59:00,59.739,39,0,SIN_INTERRUPCION
SES_00015565,VEH_0041634,SLOT_021,2025-09-17 09:11:00,2025-09-17 09:59:00,27.085,78,1,ALERTA_TERMICA
SES_00015564,VEH_0041651,SLOT_009,2025-09-17 09:37:00,2025-09-17 10:10:00,44.18,55,0,SIN_INTERRUPCION
SES_00015567,VEH_0041659,SLOT_014,2025-09-17 09:55:00,2025-09-17 10:32:00,46.94,59,1,FALLO_CONECTOR
SES_00015568,VEH_0041656,SLOT_032,2025-09-17 10:09:00,2025-09-17 10:46:00,39.945,75,0,SIN_INTERRUPCION
SES_00015570,VEH_0041644,SLOT_013,2025-09-17 10:56:00,2025-09-17 13:12:00,71.204,54,0,SIN_INTERRUPCION
SES_00015571,VEH_0041662,SLOT_020,2025-09-17 11:01:00,2025-09-17 12:17:00,48.752,62,1,ALERTA_TERMICA
SES_00015574,VEH_0041650,SLOT_026,2025-09-17 11:08:00,2025-09-17 11:40:00,42.293,80,0,SIN_INTERRUPCION
SES_00015572,VEH_0041665,SLOT_025,2025-09-17 11:26:00,2025-09-17 12:04:00,45.063,76,0,SIN_INTERRUPCION
SES_00015569,VEH_0041657,SLOT_002,2025-09-17 11:32:00,2025-09-17 12:03:00,53.506,96,0,SIN_INTERRUPCION
SES_00015575,VEH_0041661,SLOT_016,2025-09-17 11:41:00,2025-09-17 12:06:00,56.68,61,0,SIN_INTERRUPCION
SES_00015573,VEH_0041660,SLOT_006,2025-09-17 12:02:00,2025-09-17 12:46:00,53.749,54,0,SIN_INTERRUPCION
SES_00015577,VEH_0041647,SLOT_028,2025-09-17 12:28:00,2025-09-17 13:51:00,72.906,39,0,SIN_INTERRUPCION
SES_00015581,VEH_0041664,SLOT_005,2025-09-17 13:05:00,2025-09-17 14:07:00,49.221,61,0,SIN_INTERRUPCION
SES_00015578,VEH_0041666,SLOT_010,2025-09-17 13:07:00,2025-09-17 14:15:00,44.963,95,0,SIN_INTERRUPCION
SES_00015576,VEH_0041653,SLOT_023,2025-09-17 13:09:00,2025-09-17 14:45:00,54.613,75,0,SIN_INTERRUPCION
SES_00015582,VEH_0041678,SLOT_030,2025-09-17 13:30:00,2025-09-17 14:05:00,53.98,70,0,SIN_INTERRUPCION
SES_00015586,VEH_0041684,SLOT_027,2025-09-17 13:33:00,2025-09-17 14:31:00,46.009,47,0,SIN_INTERRUPCION
SES_00015580,VEH_0041667,SLOT_003,2025-09-17 13:45:00,2025-09-17 14:53:00,68.043,91,0,SIN_INTERRUPCION
SES_00015584,VEH_0041670,SLOT_011,2025-09-17 14:07:00,2025-09-17 14:30:00,48.38,55,0,SIN_INTERRUPCION
SES_00015588,VEH_0041686,SLOT_017,2025-09-17 14:12:00,2025-09-17 15:25:00,49.324,67,0,SIN_INTERRUPCION
SES_00015583,VEH_0041668,SLOT_012,2025-09-17 14:16:00,2025-09-17 14:55:00,71.63,65,0,SIN_INTERRUPCION
SES_00015587,VEH_0041672,SLOT_007,2025-09-17 14:29:00,2025-09-17 14:59:00,47.212,55,1,ALERTA_TERMICA
SES_00015589,VEH_0041676,SLOT_031,2025-09-17 14:31:00,2025-09-17 15:21:00,43.86,96,0,SIN_INTERRUPCION
SES_00015591,VEH_0041687,SLOT_004,2025-09-17 14:57:00,2025-09-17 15:45:00,34.974,32,0,SIN_INTERRUPCION
SES_00015592,VEH_0041681,SLOT_019,2025-09-17 15:06:00,2025-09-17 15:39:00,33.78,64,0,SIN_INTERRUPCION
SES_00015579,VEH_0041663,SLOT_024,2025-09-17 15:21:00,2025-09-17 17:02:00,55.479,114,0,SIN_INTERRUPCION
SES_00015590,VEH_0041677,SLOT_008,2025-09-17 15:34:00,2025-09-17 16:07:00,62.104,81,0,SIN_INTERRUPCION
SES_00015585,VEH_0041673,SLOT_001,2025-09-17 15:40:00,2025-09-17 16:56:00,44.954,79,0,SIN_INTERRUPCION
SES_00015594,VEH_0041680,SLOT_018,2025-09-17 16:08:00,2025-09-17 17:47:00,49.351,48,0,SIN_INTERRUPCION
SES_00015595,VEH_0041674,SLOT_021,2025-09-17 16:34:00,2025-09-17 17:36:00,61.58,43,0,SIN_INTERRUPCION
SES_00015593,VEH_0041694,SLOT_029,2025-09-17 16:55:00,2025-09-17 17:22:00,26.023,70,1,ALERTA_TERMICA
SES_00015596,VEH_0041695,SLOT_009,2025-09-17 17:12:00,2025-09-17 17:53:00,59.994,80,0,SIN_INTERRUPCION
SES_00015599,VEH_0041690,SLOT_022,2025-09-17 17:22:00,2025-09-17 18:56:00,49.64,78,0,SIN_INTERRUPCION
SES_00015598,VEH_0041688,SLOT_032,2025-09-17 17:34:00,2025-09-17 18:30:00,57.185,93,0,SIN_INTERRUPCION
SES_00015600,VEH_0041699,SLOT_026,2025-09-17 17:47:00,2025-09-17 18:50:00,53.72,66,1,REASIGNACION_SLOT
SES_00015601,VEH_0041698,SLOT_002,2025-09-17 17:48:00,2025-09-17 18:25:00,69.905,82,0,SIN_INTERRUPCION
SES_00015597,VEH_0041696,SLOT_014,2025-09-17 17:58:00,2025-09-17 18:39:00,56.807,74,0,SIN_INTERRUPCION
SES_00015605,VEH_0041715,SLOT_006,2025-09-17 20:18:00,2025-09-17 20:52:00,37.587,54,0,SIN_INTERRUPCION
SES_00015603,VEH_0041700,SLOT_025,2025-09-17 20:33:00,2025-09-17 21:33:00,62.7,83,0,SIN_INTERRUPCION
SES_00015602,VEH_0041705,SLOT_016,2025-09-17 20:57:00,2025-09-17 21:20:00,50.492,60,0,SIN_INTERRUPCION
SES_00015606,VEH_0041717,SLOT_013,2025-09-17 21:00:00,2025-09-17 22:11:00,48.537,36,0,SIN_INTERRUPCION
SES_00015604,VEH_0041709,SLOT_020,2025-09-17 21:09:00,2025-09-17 22:10:00,58.946,67,0,SIN_INTERRUPCION
SES_00015607,VEH_0041708,SLOT_028,2025-09-17 21:14:00,2025-09-17 22:26:00,53.687,59,0,SIN_INTERRUPCION
SES_00015608,VEH_0041711,SLOT_030,2025-09-17 21:46:00,2025-09-17 22:16:00,38.428,84,1,REASIGNACION_SLOT
SES_00015611,VEH_0041713,SLOT_011,2025-09-17 21:54:00,2025-09-17 22:18:00,45.918,75,0,SIN_INTERRUPCION
SES_00015610,VEH_0041704,SLOT_010,2025-09-17 21:58:00,2025-09-17 23:47:00,66.032,33,0,SIN_INTERRUPCION
SES_00015616,VEH_0041721,SLOT_003,2025-09-17 22:16:00,2025-09-17 23:00:00,52.923,86,0,SIN_INTERRUPCION
SES_00015609,VEH_0041710,SLOT_005,2025-09-17 22:18:00,2025-09-17 23:21:00,63.192,89,0,SIN_INTERRUPCION
SES_00015617,VEH_0041729,SLOT_017,2025-09-17 22:50:00,2025-09-18 00:23:00,48.059,66,0,SIN_INTERRUPCION
SES_00015615,VEH_0041718,SLOT_007,2025-09-17 22:58:00,2025-09-17 23:26:00,38.614,86,0,SIN_INTERRUPCION
SES_00015618,VEH_0041727,SLOT_031,2025-09-17 23:18:00,2025-09-18 00:11:00,49.286,66,0,SIN_INTERRUPCION
SES_00015613,VEH_0041716,SLOT_012,2025-09-17 23:23:00,2025-09-17 23:57:00,41.311,96,0,SIN_INTERRUPCION
SES_00015614,VEH_0041712,SLOT_023,2025-09-17 23:27:00,2025-09-18 00:49:00,65.145,91,0,SIN_INTERRUPCION
SES_00015620,VEH_0041733,SLOT_004,2025-09-17 23:34:00,2025-09-18 00:29:00,45.989,89,0,SIN_INTERRUPCION
SES_00015625,VEH_0041735,SLOT_021,2025-09-18 00:17:00,2025-09-18 00:39:00,29.772,49,0,SIN_INTERRUPCION
SES_00015619,VEH_0041731,SLOT_019,2025-09-18 00:17:00,2025-09-18 01:22:00,49.848,82,0,SIN_INTERRUPCION
SES_00015622,VEH_0041723,SLOT_001,2025-09-18 00:30:00,2025-09-18 02:18:00,44.161,93,1,ALERTA_TERMICA
SES_00015633,VEH_0041728,SLOT_006,2025-09-18 00:34:00,2025-09-18 01:24:00,54.506,52,0,SIN_INTERRUPCION
SES_00015623,VEH_0041742,SLOT_024,2025-09-18 00:43:00,2025-09-18 02:58:00,71.351,99,0,SIN_INTERRUPCION
SES_00015612,VEH_0041720,SLOT_027,2025-09-18 00:45:00,2025-09-18 01:49:00,36.548,93,0,SIN_INTERRUPCION
SES_00015626,VEH_0041745,SLOT_018,2025-09-18 00:50:00,2025-09-18 02:24:00,41.432,45,0,SIN_INTERRUPCION
SES_00015624,VEH_0041732,SLOT_029,2025-09-18 00:57:00,2025-09-18 01:19:00,28.204,73,0,SIN_INTERRUPCION
SES_00015627,VEH_0041730,SLOT_009,2025-09-18 01:09:00,2025-09-18 01:38:00,39.667,94,0,SIN_INTERRUPCION
SES_00015631,VEH_0041738,SLOT_026,2025-09-18 01:12:00,2025-09-18 02:00:00,52.371,65,0,SIN_INTERRUPCION
SES_00015621,VEH_0041725,SLOT_008,2025-09-18 01:25:00,2025-09-18 01:50:00,53.357,94,0,SIN_INTERRUPCION
SES_00015628,VEH_0041737,SLOT_002,2025-09-18 01:28:00,2025-09-18 02:05:00,53.046,65,1,MICROCORTE_ENERGIA
SES_00015629,VEH_0041750,SLOT_032,2025-09-18 01:29:00,2025-09-18 02:05:00,43.978,62,0,SIN_INTERRUPCION
SES_00015636,VEH_0041751,SLOT_013,2025-09-18 01:53:00,2025-09-18 03:21:00,58.289,72,0,SIN_INTERRUPCION
SES_00015638,VEH_0041757,SLOT_030,2025-09-18 02:06:00,2025-09-18 02:28:00,37.481,77,0,SIN_INTERRUPCION
SES_00015639,VEH_0041746,SLOT_011,2025-09-18 02:13:00,2025-09-18 02:35:00,49.057,65,0,SIN_INTERRUPCION
SES_00015635,VEH_0041736,SLOT_025,2025-09-18 02:16:00,2025-09-18 02:53:00,55.553,60,0,SIN_INTERRUPCION
SES_00015634,VEH_0041740,SLOT_016,2025-09-18 02:17:00,2025-09-18 02:40:00,45.12,83,0,SIN_INTERRUPCION
SES_00015637,VEH_0041741,SLOT_020,2025-09-18 02:32:00,2025-09-18 03:32:00,57.835,60,0,SIN_INTERRUPCION
SES_00015632,VEH_0041752,SLOT_022,2025-09-18 02:34:00,2025-09-18 03:36:00,36.817,69,0,SIN_INTERRUPCION
SES_00015630,VEH_0041744,SLOT_014,2025-09-18 02:51:00,2025-09-18 03:37:00,46.905,106,0,SIN_INTERRUPCION
SES_00015646,VEH_0041763,SLOT_031,2025-09-18 03:13:00,2025-09-18 04:23:00,64.672,59,0,SIN_INTERRUPCION
SES_00015643,VEH_0041768,SLOT_007,2025-09-18 03:18:00,2025-09-18 03:55:00,30.59,65,1,FALLO_CONECTOR
SES_00015640,VEH_0041739,SLOT_028,2025-09-18 03:42:00,2025-09-18 04:50:00,62.525,79,0,SIN_INTERRUPCION
SES_00015641,VEH_0041753,SLOT_003,2025-09-18 03:43:00,2025-09-18 04:37:00,41.504,65,0,SIN_INTERRUPCION
SES_00015642,VEH_0041743,SLOT_005,2025-09-18 03:45:00,2025-09-18 04:31:00,36.108,67,1,MICROCORTE_ENERGIA
SES_00015647,VEH_0041755,SLOT_017,2025-09-18 03:48:00,2025-09-18 04:50:00,45.649,63,0,SIN_INTERRUPCION
SES_00015644,VEH_0041764,SLOT_010,2025-09-18 03:59:00,2025-09-18 05:17:00,53.128,63,0,SIN_INTERRUPCION
SES_00015648,VEH_0041749,SLOT_004,2025-09-18 04:28:00,2025-09-18 04:52:00,27.482,65,1,REASIGNACION_SLOT
SES_00015645,VEH_0041762,SLOT_012,2025-09-18 04:44:00,2025-09-18 05:26:00,44.698,32,0,SIN_INTERRUPCION
SES_00015650,VEH_0041772,SLOT_023,2025-09-18 05:07:00,2025-09-18 06:04:00,37.416,65,0,SIN_INTERRUPCION
SES_00015651,VEH_0041748,SLOT_019,2025-09-18 05:35:00,2025-09-18 06:21:00,28.489,61,1,REASIGNACION_SLOT
SES_00015655,VEH_0041784,SLOT_008,2025-09-18 05:35:00,2025-09-18 06:04:00,42.184,16,1,MICROCORTE_ENERGIA
SES_00015653,VEH_0041781,SLOT_006,2025-09-18 05:36:00,2025-09-18 06:09:00,42.934,59,1,REASIGNACION_SLOT
SES_00015649,VEH_0041776,SLOT_021,2025-09-18 05:58:00,2025-09-18 06:44:00,54.108,86,0,SIN_INTERRUPCION
SES_00015654,VEH_0041760,SLOT_009,2025-09-18 06:02:00,2025-09-18 06:28:00,56.479,86,0,SIN_INTERRUPCION
SES_00015656,VEH_0041780,SLOT_027,2025-09-18 06:02:00,2025-09-18 07:22:00,42.454,52,1,MICROCORTE_ENERGIA
SES_00015660,VEH_0041770,SLOT_018,2025-09-18 06:09:00,2025-09-18 07:22:00,38.505,22,0,SIN_INTERRUPCION
SES_00015652,VEH_0041759,SLOT_029,2025-09-18 06:18:00,2025-09-18 07:03:00,43.4,89,1,REASIGNACION_SLOT
SES_00015659,VEH_0041779,SLOT_032,2025-09-18 06:24:00,2025-09-18 07:22:00,51.674,78,1,REASIGNACION_SLOT
SES_00015657,VEH_0041775,SLOT_026,2025-09-18 06:25:00,2025-09-18 07:06:00,34.867,43,1,MICROCORTE_ENERGIA
SES_00015662,VEH_0041773,SLOT_011,2025-09-18 07:15:00,2025-09-18 07:45:00,49.697,79,0,SIN_INTERRUPCION
SES_00015663,VEH_0041783,SLOT_030,2025-09-18 07:26:00,2025-09-18 07:58:00,39.028,83,0,SIN_INTERRUPCION
SES_00015661,VEH_0041777,SLOT_001,2025-09-18 07:32:00,2025-09-18 09:01:00,50.303,77,0,SIN_INTERRUPCION
SES_00015666,VEH_0041787,SLOT_024,2025-09-18 08:05:00,2025-09-18 09:50:00,51.44,75,0,SIN_INTERRUPCION
SES_00015668,VEH_0041792,SLOT_014,2025-09-18 08:11:00,2025-09-18 09:03:00,54.133,64,0,SIN_INTERRUPCION
SES_00015667,VEH_0041789,SLOT_013,2025-09-18 08:28:00,2025-09-18 09:34:00,40.593,100,0,SIN_INTERRUPCION
SES_00015669,VEH_0041797,SLOT_020,2025-09-18 08:31:00,2025-09-18 09:18:00,39.805,71,0,SIN_INTERRUPCION
SES_00015664,VEH_0041799,SLOT_016,2025-09-18 08:35:00,2025-09-18 09:12:00,43.854,103,0,SIN_INTERRUPCION
SES_00015658,VEH_0041782,SLOT_002,2025-09-18 08:41:00,2025-09-18 09:03:00,61.677,130,0,SIN_INTERRUPCION
SES_00015665,VEH_0041778,SLOT_025,2025-09-18 09:07:00,2025-09-18 10:17:00,71.911,43,0,SIN_INTERRUPCION
SES_00015671,VEH_0041808,SLOT_007,2025-09-18 09:17:00,2025-09-18 09:58:00,32.238,58,1,MICROCORTE_ENERGIA
SES_00015670,VEH_0041796,SLOT_022,2025-09-18 09:33:00,2025-09-18 11:26:00,48.509,77,1,REASIGNACION_SLOT
SES_00015672,VEH_0041813,SLOT_031,2025-09-18 09:39:00,2025-09-18 10:25:00,37.941,75,0,SIN_INTERRUPCION
SES_00015673,VEH_0041804,SLOT_005,2025-09-18 09:42:00,2025-09-18 10:36:00,40.343,73,0,SIN_INTERRUPCION
SES_00015674,VEH_0041794,SLOT_003,2025-09-18 09:47:00,2025-09-18 11:15:00,65.857,86,0,SIN_INTERRUPCION
SES_00015676,VEH_0041795,SLOT_017,2025-09-18 11:00:00,2025-09-18 12:28:00,60.113,92,0,SIN_INTERRUPCION
SES_00015675,VEH_0041803,SLOT_004,2025-09-18 11:12:00,2025-09-18 11:56:00,60.914,33,0,SIN_INTERRUPCION
SES_00015678,VEH_0041812,SLOT_010,2025-09-18 11:18:00,2025-09-18 13:30:00,66.25,87,0,SIN_INTERRUPCION
SES_00015677,VEH_0041801,SLOT_028,2025-09-18 11:39:00,2025-09-18 13:00:00,70.752,75,0,SIN_INTERRUPCION
SES_00015679,VEH_0041815,SLOT_012,2025-09-18 12:04:00,2025-09-18 13:06:00,56.714,66,0,SIN_INTERRUPCION
SES_00015680,VEH_0041814,SLOT_023,2025-09-18 12:12:00,2025-09-18 13:10:00,33.67,83,1,REASIGNACION_SLOT
SES_00015696,VEH_0041829,SLOT_016,2025-09-18 12:34:00,2025-09-18 13:07:00,47.327,46,0,SIN_INTERRUPCION
SES_00015685,VEH_0041817,SLOT_021,2025-09-18 12:35:00,2025-09-18 13:04:00,24.523,68,0,SIN_INTERRUPCION
SES_00015682,VEH_0041816,SLOT_008,2025-09-18 12:41:00,2025-09-18 13:15:00,62.109,67,0,SIN_INTERRUPCION
SES_00015683,VEH_0041820,SLOT_019,2025-09-18 12:44:00,2025-09-18 13:56:00,51.977,24,1,FALLO_CONECTOR
